# Re(EQRPA)	Im(Strength)
0.000000e+00	1.492238e-02
1.500000e-01	1.439029e-02
3.000000e-01	1.388423e-02
4.500000e-01	1.340278e-02
6.000000e-01	1.294450e-02
7.500000e-01	1.250799e-02
9.000000e-01	1.209190e-02
1.050000e+00	1.169497e-02
1.200000e+00	1.131627e-02
1.350000e+00	1.095515e-02
1.500000e+00	1.061342e-02
1.650000e+00	1.028496e-02
1.800000e+00	9.971154e-03
1.950000e+00	9.671247e-03
2.100000e+00	9.384599e-03
2.250000e+00	9.110449e-03
2.400000e+00	8.848452e-03
2.550000e+00	8.597826e-03
2.700000e+00	8.358079e-03
2.850000e+00	8.128155e-03
3.000000e+00	7.909074e-03
3.150000e+00	7.698365e-03
3.300000e+00	7.496592e-03
3.450000e+00	7.303303e-03
3.600000e+00	7.120122e-03
3.750000e+00	6.943081e-03
3.900000e+00	6.773198e-03
4.050000e+00	6.610759e-03
4.200000e+00	6.455210e-03
4.350000e+00	6.306971e-03
4.500000e+00	6.165248e-03
4.650000e+00	6.029904e-03
4.800000e+00	5.900876e-03
4.950000e+00	5.777715e-03
5.100000e+00	5.662031e-03
5.250000e+00	5.551704e-03
5.400000e+00	5.448460e-03
5.550000e+00	5.351914e-03
5.700000e+00	5.262489e-03
5.850000e+00	5.180954e-03
6.000000e+00	5.107493e-03
6.150000e+00	5.044045e-03
6.300000e+00	4.992050e-03
6.450000e+00	4.955367e-03
6.600000e+00	4.936862e-03
6.750000e+00	4.945286e-03
6.900000e+00	4.993611e-03
7.050000e+00	5.106612e-03
7.200000e+00	5.334612e-03
7.350000e+00	5.783873e-03
7.500000e+00	6.703116e-03
7.650000e+00	8.525547e-03
7.800000e+00	1.060228e-02
7.950000e+00	9.583331e-03
8.100000e+00	7.414300e-03
8.250000e+00	6.219003e-03
8.400000e+00	5.690651e-03
8.550000e+00	5.506354e-03
8.700000e+00	5.532873e-03
8.850000e+00	5.736102e-03
9.000000e+00	6.142109e-03
9.150000e+00	6.844342e-03
9.300000e+00	8.039963e-03
9.450000e+00	9.927929e-03
9.600000e+00	1.232285e-02
9.750000e+00	1.640940e-02
9.900000e+00	2.519136e-02
1.005000e+01	4.155204e-02
1.020000e+01	5.223518e-02
1.035000e+01	3.772742e-02
1.050000e+01	2.286611e-02
1.065000e+01	1.525228e-02
1.080000e+01	1.159610e-02
1.095000e+01	9.906003e-03
1.110000e+01	9.366186e-03
1.125000e+01	9.766967e-03
1.140000e+01	1.124057e-02
1.155000e+01	1.388918e-02
1.170000e+01	1.861890e-02
1.185000e+01	2.884249e-02
1.200000e+01	4.711206e-02
1.215000e+01	5.493287e-02
1.230000e+01	3.744515e-02
1.245000e+01	2.236007e-02
1.260000e+01	1.447439e-02
1.275000e+01	1.046122e-02
1.290000e+01	8.348582e-03
1.305000e+01	7.299487e-03
1.320000e+01	7.056928e-03
1.335000e+01	7.756223e-03
1.350000e+01	9.597661e-03
1.365000e+01	1.108777e-02
1.380000e+01	9.215354e-03
1.395000e+01	6.547131e-03
1.410000e+01	5.009968e-03
1.425000e+01	4.186536e-03
1.440000e+01	3.707890e-03
1.455000e+01	3.407419e-03
1.470000e+01	3.212398e-03
1.485000e+01	3.085957e-03
1.500000e+01	3.016154e-03
1.515000e+01	3.004848e-03
1.530000e+01	3.072394e-03
1.545000e+01	3.274361e-03
1.560000e+01	3.745266e-03
1.575000e+01	4.728989e-03
1.590000e+01	5.870337e-03
1.605000e+01	5.264779e-03
1.620000e+01	3.977993e-03
1.635000e+01	3.229909e-03
1.650000e+01	2.846904e-03
1.665000e+01	2.636458e-03
1.680000e+01	2.510935e-03
1.695000e+01	2.430478e-03
1.710000e+01	2.377817e-03
1.725000e+01	2.343858e-03
1.740000e+01	2.320587e-03
1.755000e+01	2.305404e-03
1.770000e+01	2.305291e-03
1.785000e+01	2.309797e-03
1.800000e+01	2.325168e-03
1.815000e+01	2.337510e-03
1.830000e+01	2.341631e-03
1.845000e+01	2.358264e-03
1.860000e+01	2.384232e-03
1.875000e+01	2.418671e-03
1.890000e+01	2.449078e-03
1.905000e+01	2.477810e-03
1.920000e+01	2.515467e-03
1.935000e+01	2.563621e-03
1.950000e+01	2.619102e-03
1.965000e+01	2.683147e-03
1.980000e+01	2.754541e-03
1.995000e+01	2.835087e-03
2.010000e+01	2.925672e-03
2.025000e+01	3.027322e-03
2.040000e+01	3.143243e-03
2.055000e+01	3.273769e-03
2.070000e+01	3.421627e-03
2.085000e+01	3.591112e-03
2.100000e+01	3.787465e-03
2.115000e+01	4.018739e-03
2.130000e+01	4.299807e-03
2.145000e+01	4.653301e-03
2.160000e+01	5.043620e-03
2.175000e+01	5.404121e-03
2.190000e+01	5.864570e-03
2.205000e+01	6.451887e-03
2.220000e+01	7.114602e-03
2.235000e+01	8.058146e-03
2.250000e+01	9.465455e-03
2.265000e+01	1.081768e-02
2.280000e+01	1.144750e-02
2.295000e+01	1.243315e-02
2.310000e+01	1.422759e-02
2.325000e+01	1.703551e-02
2.340000e+01	2.123183e-02
2.355000e+01	2.605184e-02
2.370000e+01	3.041882e-02
2.385000e+01	3.710822e-02
2.400000e+01	4.778853e-02
2.415000e+01	6.458419e-02
2.430000e+01	9.385051e-02
