# Re(EQRPA)	Im(Strength)
0.000000e+00	2.882359e-03
1.500000e-01	3.189492e-03
3.000000e-01	3.486867e-03
4.500000e-01	3.748012e-03
6.000000e-01	4.004020e-03
7.500000e-01	4.232703e-03
9.000000e-01	4.450717e-03
1.050000e+00	4.646137e-03
1.200000e+00	4.824654e-03
1.350000e+00	4.996729e-03
1.500000e+00	5.145271e-03
1.650000e+00	5.302754e-03
1.800000e+00	5.427390e-03
1.950000e+00	5.556385e-03
2.100000e+00	5.683741e-03
2.250000e+00	5.803729e-03
2.400000e+00	5.918771e-03
2.550000e+00	6.026743e-03
2.700000e+00	6.160501e-03
2.850000e+00	6.271040e-03
3.000000e+00	6.380970e-03
3.150000e+00	6.490947e-03
3.300000e+00	6.592297e-03
3.450000e+00	6.727358e-03
3.600000e+00	6.841468e-03
3.750000e+00	6.968840e-03
3.900000e+00	7.107814e-03
4.050000e+00	7.258591e-03
4.200000e+00	7.427314e-03
4.350000e+00	7.599635e-03
4.500000e+00	7.792657e-03
4.650000e+00	8.003382e-03
4.800000e+00	8.233388e-03
4.950000e+00	8.490804e-03
5.100000e+00	8.773698e-03
5.250000e+00	9.094997e-03
5.400000e+00	9.458056e-03
5.550000e+00	9.863031e-03
5.700000e+00	1.032172e-02
5.850000e+00	1.081414e-02
6.000000e+00	1.141626e-02
6.150000e+00	1.212310e-02
6.300000e+00	1.293569e-02
6.450000e+00	1.386794e-02
6.600000e+00	1.495596e-02
6.750000e+00	1.623116e-02
6.900000e+00	1.777066e-02
7.050000e+00	1.966173e-02
7.200000e+00	2.193493e-02
7.350000e+00	2.474974e-02
7.500000e+00	2.832021e-02
7.650000e+00	3.290375e-02
7.800000e+00	3.900518e-02
7.950000e+00	4.733605e-02
8.100000e+00	5.926041e-02
8.250000e+00	7.723004e-02
8.400000e+00	1.034368e-01
8.550000e+00	1.364858e-01
8.700000e+00	1.897623e-01
8.850000e+00	2.934118e-01
9.000000e+00	5.026320e-01
9.150000e+00	8.851879e-01
9.300000e+00	1.142885e+00
9.450000e+00	8.146763e-01
9.600000e+00	4.751490e-01
9.750000e+00	3.115413e-01
9.900000e+00	2.577489e-01
1.005000e+01	2.762954e-01
1.020000e+01	2.844844e-01
1.035000e+01	2.047469e-01
1.050000e+01	1.380153e-01
1.065000e+01	1.073946e-01
1.080000e+01	9.183470e-02
1.095000e+01	7.470669e-02
1.110000e+01	6.430061e-02
1.125000e+01	6.367585e-02
1.140000e+01	7.465615e-02
1.155000e+01	1.045038e-01
1.170000e+01	1.516627e-01
1.185000e+01	1.488598e-01
1.200000e+01	9.906797e-02
1.215000e+01	6.792924e-02
1.230000e+01	5.651736e-02
1.245000e+01	5.942749e-02
1.260000e+01	7.250787e-02
1.275000e+01	7.026429e-02
1.290000e+01	5.267451e-02
1.305000e+01	4.414200e-02
1.320000e+01	4.022320e-02
1.335000e+01	3.167383e-02
