# Re(EQRPA)	Im(Strength)
0.000000e+00	3.190097e-03
1.500000e-01	3.272270e-03
3.000000e-01	3.358093e-03
4.500000e-01	3.447660e-03
6.000000e-01	3.541213e-03
7.500000e-01	3.639143e-03
9.000000e-01	3.741576e-03
1.050000e+00	3.849563e-03
1.200000e+00	3.963037e-03
1.350000e+00	4.082432e-03
1.500000e+00	4.208228e-03
1.650000e+00	4.340955e-03
1.800000e+00	4.481108e-03
1.950000e+00	4.629517e-03
2.100000e+00	4.786836e-03
2.250000e+00	4.953891e-03
2.400000e+00	5.131611e-03
2.550000e+00	5.321048e-03
2.700000e+00	5.523392e-03
2.850000e+00	5.740004e-03
3.000000e+00	5.972461e-03
3.150000e+00	6.222607e-03
3.300000e+00	6.492573e-03
3.450000e+00	6.784718e-03
3.600000e+00	7.101663e-03
3.750000e+00	7.446763e-03
3.900000e+00	7.823930e-03
4.050000e+00	8.237814e-03
4.200000e+00	8.693865e-03
4.350000e+00	9.198725e-03
4.500000e+00	9.760440e-03
4.650000e+00	1.038879e-02
4.800000e+00	1.109589e-02
4.950000e+00	1.189683e-02
5.100000e+00	1.281069e-02
5.250000e+00	1.386198e-02
5.400000e+00	1.508162e-02
5.550000e+00	1.651089e-02
5.700000e+00	1.820441e-02
5.850000e+00	2.023764e-02
6.000000e+00	2.271130e-02
6.150000e+00	2.576889e-02
6.300000e+00	2.962572e-02
6.450000e+00	3.459687e-02
6.600000e+00	4.117539e-02
6.750000e+00	5.016308e-02
6.900000e+00	6.293518e-02
7.050000e+00	8.200303e-02
7.200000e+00	1.122221e-01
7.350000e+00	1.625734e-01
7.500000e+00	2.454187e-01
7.650000e+00	3.948987e-01
7.800000e+00	6.916980e-01
7.950000e+00	1.039408e+00
8.100000e+00	8.768574e-01
8.250000e+00	5.070263e-01
8.400000e+00	2.942478e-01
8.550000e+00	1.887050e-01
8.700000e+00	1.337512e-01
8.850000e+00	1.038007e-01
9.000000e+00	8.800033e-02
9.150000e+00	8.215752e-02
9.300000e+00	8.619960e-02
9.450000e+00	1.047902e-01
9.600000e+00	1.500674e-01
9.750000e+00	2.251280e-01
9.900000e+00	2.331406e-01
1.005000e+01	1.543193e-01
1.020000e+01	9.828179e-02
1.035000e+01	7.022886e-02
1.050000e+01	5.617032e-02
1.065000e+01	4.919155e-02
1.080000e+01	4.661711e-02
1.095000e+01	4.794458e-02
1.110000e+01	5.450118e-02
1.125000e+01	6.718156e-02
1.140000e+01	7.378182e-02
1.155000e+01	7.233019e-02
1.170000e+01	8.290150e-02
1.185000e+01	9.935332e-02
1.200000e+01	8.921577e-02
1.215000e+01	7.021354e-02
1.230000e+01	5.719270e-02
1.245000e+01	5.062302e-02
1.260000e+01	4.822045e-02
1.275000e+01	4.811168e-02
1.290000e+01	4.944872e-02
1.305000e+01	5.193751e-02
1.320000e+01	5.560155e-02
1.335000e+01	6.034310e-02
1.350000e+01	6.483443e-02
