# Re(EQRPA)	Im(Strength)
2.820000e+01	9.237165e-03
2.835000e+01	1.022648e-02
2.850000e+01	1.156287e-02
2.865000e+01	1.393365e-02
2.880000e+01	1.899251e-02
2.895000e+01	2.987385e-02
2.910000e+01	4.554361e-02
2.925000e+01	4.716726e-02
2.940000e+01	3.570366e-02
2.955000e+01	2.615726e-02
2.970000e+01	2.075774e-02
2.985000e+01	1.616071e-02
3.000000e+01	1.330881e-02
