# Re(EQRPA)	Im(Strength)
0.000000e+00	7.506191e-02
1.500000e-01	6.855379e-02
3.000000e-01	6.285843e-02
4.500000e-01	5.784363e-02
6.000000e-01	5.340788e-02
7.500000e-01	4.946653e-02
9.000000e-01	4.594935e-02
1.050000e+00	4.279788e-02
1.200000e+00	3.996380e-02
1.350000e+00	3.740847e-02
1.500000e+00	3.509489e-02
1.650000e+00	3.299550e-02
1.800000e+00	3.108672e-02
1.950000e+00	2.934785e-02
2.100000e+00	2.775867e-02
2.250000e+00	2.630488e-02
2.400000e+00	2.497328e-02
2.550000e+00	2.375252e-02
2.700000e+00	2.263292e-02
2.850000e+00	2.160634e-02
3.000000e+00	2.066591e-02
3.150000e+00	1.980618e-02
3.300000e+00	1.902150e-02
3.450000e+00	1.831242e-02
3.600000e+00	1.767497e-02
3.750000e+00	1.710884e-02
3.900000e+00	1.661643e-02
4.050000e+00	1.620584e-02
4.200000e+00	1.588489e-02
4.350000e+00	1.566765e-02
4.500000e+00	1.557545e-02
4.650000e+00	1.564877e-02
4.800000e+00	1.595061e-02
4.950000e+00	1.658173e-02
5.100000e+00	1.772172e-02
5.250000e+00	1.970965e-02
5.400000e+00	2.321671e-02
5.550000e+00	2.969136e-02
5.700000e+00	4.243919e-02
5.850000e+00	6.811916e-02
6.000000e+00	1.053972e-01
6.150000e+00	1.026046e-01
6.300000e+00	6.461453e-02
6.450000e+00	3.978875e-02
6.600000e+00	2.727622e-02
6.750000e+00	2.064552e-02
6.900000e+00	1.682361e-02
7.050000e+00	1.445439e-02
7.200000e+00	1.290764e-02
7.350000e+00	1.187150e-02
7.500000e+00	1.117987e-02
7.650000e+00	1.075250e-02
7.800000e+00	1.054963e-02
7.950000e+00	1.058092e-02
8.100000e+00	1.088669e-02
8.250000e+00	1.156044e-02
8.400000e+00	1.280792e-02
8.550000e+00	1.503933e-02
8.700000e+00	1.912259e-02
8.850000e+00	2.703178e-02
9.000000e+00	4.307710e-02
9.150000e+00	6.999444e-02
9.300000e+00	7.813489e-02
9.450000e+00	5.182323e-02
9.600000e+00	3.109168e-02
9.750000e+00	2.053871e-02
9.900000e+00	1.509191e-02
1.005000e+01	1.205623e-02
1.020000e+01	1.026690e-02
1.035000e+01	9.197130e-03
1.050000e+01	8.620687e-03
1.065000e+01	8.429962e-03
1.080000e+01	8.548621e-03
1.095000e+01	9.190819e-03
1.110000e+01	1.085750e-02
1.125000e+01	1.447708e-02
1.140000e+01	2.068029e-02
1.155000e+01	2.624821e-02
1.170000e+01	2.362747e-02
1.185000e+01	1.649604e-02
1.200000e+01	1.290808e-02
1.215000e+01	1.218203e-02
1.230000e+01	1.068699e-02
1.245000e+01	8.102104e-03
1.260000e+01	6.422825e-03
1.275000e+01	5.489491e-03
1.290000e+01	4.952397e-03
1.305000e+01	4.660824e-03
1.320000e+01	4.580349e-03
1.335000e+01	4.668952e-03
1.350000e+01	4.489889e-03
1.365000e+01	4.028144e-03
1.380000e+01	3.696468e-03
1.395000e+01	3.488540e-03
1.410000e+01	3.347753e-03
1.425000e+01	3.245870e-03
1.440000e+01	3.175851e-03
1.455000e+01	3.135426e-03
1.470000e+01	3.138665e-03
1.485000e+01	3.221194e-03
1.500000e+01	3.454867e-03
1.515000e+01	3.770443e-03
1.530000e+01	3.609330e-03
1.545000e+01	3.182302e-03
1.560000e+01	2.911967e-03
1.575000e+01	2.759869e-03
1.590000e+01	2.664980e-03
1.605000e+01	2.599204e-03
1.620000e+01	2.550109e-03
1.635000e+01	2.511963e-03
1.650000e+01	2.481866e-03
1.665000e+01	2.458353e-03
1.680000e+01	2.441366e-03
1.695000e+01	2.431719e-03
1.710000e+01	2.431228e-03
1.725000e+01	2.443652e-03
1.740000e+01	2.479335e-03
1.755000e+01	2.557414e-03
1.770000e+01	2.719043e-03
1.785000e+01	2.987067e-03
1.800000e+01	3.095316e-03
1.815000e+01	2.984528e-03
1.830000e+01	3.057803e-03
1.845000e+01	3.440155e-03
1.860000e+01	3.852035e-03
1.875000e+01	3.499809e-03
1.890000e+01	2.983913e-03
1.905000e+01	2.707471e-03
1.920000e+01	2.574079e-03
1.935000e+01	2.512761e-03
1.950000e+01	2.492009e-03
1.965000e+01	2.492205e-03
1.980000e+01	2.508377e-03
1.995000e+01	2.536515e-03
2.010000e+01	2.578616e-03
2.025000e+01	2.633900e-03
2.040000e+01	2.710605e-03
2.055000e+01	2.808355e-03
2.070000e+01	2.960229e-03
2.085000e+01	3.196936e-03
2.100000e+01	3.573725e-03
2.115000e+01	3.870528e-03
2.130000e+01	3.760568e-03
2.145000e+01	3.668863e-03
2.160000e+01	3.701317e-03
2.175000e+01	3.764204e-03
2.190000e+01	3.885308e-03
2.205000e+01	4.088301e-03
