# Re(EQRPA)	Im(Strength)
0.000000e+00	1.205317e-02
1.500000e-01	1.262351e-02
3.000000e-01	1.323625e-02
4.500000e-01	1.389587e-02
6.000000e-01	1.460747e-02
7.500000e-01	1.537684e-02
9.000000e-01	1.621061e-02
1.050000e+00	1.713388e-02
1.200000e+00	1.812345e-02
1.350000e+00	1.923141e-02
1.500000e+00	2.042057e-02
1.650000e+00	2.172829e-02
1.800000e+00	2.317148e-02
1.950000e+00	2.477032e-02
2.100000e+00	2.654867e-02
2.250000e+00	2.853446e-02
2.400000e+00	3.077396e-02
2.550000e+00	3.328597e-02
2.700000e+00	3.613291e-02
2.850000e+00	3.938224e-02
3.000000e+00	4.311828e-02
3.150000e+00	4.746608e-02
3.300000e+00	5.253897e-02
3.450000e+00	5.849828e-02
3.600000e+00	6.559584e-02
3.750000e+00	7.415137e-02
3.900000e+00	8.460726e-02
4.050000e+00	9.759067e-02
4.200000e+00	1.140154e-01
4.350000e+00	1.352580e-01
4.500000e+00	1.634687e-01
4.650000e+00	2.021583e-01
4.800000e+00	2.573775e-01
4.950000e+00	3.402494e-01
5.100000e+00	4.727454e-01
5.250000e+00	7.019728e-01
5.400000e+00	1.134293e+00
5.550000e+00	1.970985e+00
5.700000e+00	3.061877e+00
5.850000e+00	2.886340e+00
6.000000e+00	2.048937e+00
6.150000e+00	1.828553e+00
6.300000e+00	2.316527e+00
6.450000e+00	3.069656e+00
6.600000e+00	2.527710e+00
6.750000e+00	1.492230e+00
6.900000e+00	8.940279e-01
7.050000e+00	5.890099e-01
7.200000e+00	4.237303e-01
7.350000e+00	3.278625e-01
7.500000e+00	2.701872e-01
7.650000e+00	2.361850e-01
7.800000e+00	2.192212e-01
7.950000e+00	2.172800e-01
8.100000e+00	2.324045e-01
8.250000e+00	2.725692e-01
8.400000e+00	3.579698e-01
8.550000e+00	5.359461e-01
8.700000e+00	8.798834e-01
8.850000e+00	1.197945e+00
9.000000e+00	9.462644e-01
9.150000e+00	5.938542e-01
9.300000e+00	4.155534e-01
9.450000e+00	3.479346e-01
9.600000e+00	3.468676e-01
9.750000e+00	4.069188e-01
9.900000e+00	5.582004e-01
1.005000e+01	8.847659e-01
1.020000e+01	1.468400e+00
1.035000e+01	1.757671e+00
1.050000e+01	1.246010e+00
1.065000e+01	8.289013e-01
1.080000e+01	7.098618e-01
1.095000e+01	7.814070e-01
1.110000e+01	7.499557e-01
1.125000e+01	5.789665e-01
1.140000e+01	5.269523e-01
1.155000e+01	6.465505e-01
1.170000e+01	9.541551e-01
1.185000e+01	1.098738e+00
1.200000e+01	7.484235e-01
1.215000e+01	4.379191e-01
1.230000e+01	2.750286e-01
1.245000e+01	1.891563e-01
1.260000e+01	1.398004e-01
1.275000e+01	1.091119e-01
1.290000e+01	8.899549e-02
1.305000e+01	7.510588e-02
1.320000e+01	6.385180e-02
1.335000e+01	5.461366e-02
1.350000e+01	4.753455e-02
1.365000e+01	4.200799e-02
1.380000e+01	3.755808e-02
1.395000e+01	3.389679e-02
1.410000e+01	3.083073e-02
1.425000e+01	2.823105e-02
1.440000e+01	2.599988e-02
1.455000e+01	2.408974e-02
1.470000e+01	2.245436e-02
1.485000e+01	2.110435e-02
1.500000e+01	2.006917e-02
1.515000e+01	1.938121e-02
1.530000e+01	1.845057e-02
1.545000e+01	1.697732e-02
1.560000e+01	1.570722e-02
1.575000e+01	1.470853e-02
1.590000e+01	1.387581e-02
1.605000e+01	1.314796e-02
1.620000e+01	1.250190e-02
1.635000e+01	1.191357e-02
1.650000e+01	1.137791e-02
1.665000e+01	1.088791e-02
1.680000e+01	1.043686e-02
1.695000e+01	1.002550e-02
1.710000e+01	9.643605e-03
1.725000e+01	9.298379e-03
1.740000e+01	8.993894e-03
1.755000e+01	8.732743e-03
1.770000e+01	8.541039e-03
1.785000e+01	8.437397e-03
1.800000e+01	8.287550e-03
1.815000e+01	8.012275e-03
1.830000e+01	7.871455e-03
1.845000e+01	7.983196e-03
1.860000e+01	8.205440e-03
1.875000e+01	7.814071e-03
1.890000e+01	7.161037e-03
1.905000e+01	6.729160e-03
1.920000e+01	6.444872e-03
1.935000e+01	6.237042e-03
1.950000e+01	6.074262e-03
1.965000e+01	5.939975e-03
1.980000e+01	5.827906e-03
1.995000e+01	5.741725e-03
2.010000e+01	5.675019e-03
2.025000e+01	5.633081e-03
2.040000e+01	5.619548e-03
2.055000e+01	5.643022e-03
2.070000e+01	5.724978e-03
2.085000e+01	5.901934e-03
2.100000e+01	6.262513e-03
2.115000e+01	6.875103e-03
2.130000e+01	7.274890e-03
2.145000e+01	7.113532e-03
2.160000e+01	7.194562e-03
2.175000e+01	7.721881e-03
2.190000e+01	8.651147e-03
2.205000e+01	9.476131e-03
2.220000e+01	1.046055e-02
2.235000e+01	1.254113e-02
2.250000e+01	1.655332e-02
2.265000e+01	2.439810e-02
2.280000e+01	3.998592e-02
2.295000e+01	6.237768e-02
2.310000e+01	6.141234e-02
2.325000e+01	4.124384e-02
2.340000e+01	3.032313e-02
2.355000e+01	2.734459e-02
2.370000e+01	2.566281e-02
2.385000e+01	2.591152e-02
2.400000e+01	3.251988e-02
2.415000e+01	4.177904e-02
2.430000e+01	3.560636e-02
2.445000e+01	2.338986e-02
2.460000e+01	1.637470e-02
2.475000e+01	1.310289e-02
2.490000e+01	1.185308e-02
2.505000e+01	1.191332e-02
2.520000e+01	1.312909e-02
2.535000e+01	1.588212e-02
2.550000e+01	2.113727e-02
2.565000e+01	3.074237e-02
2.580000e+01	4.992603e-02
2.595000e+01	7.677260e-02
2.610000e+01	7.741062e-02
2.625000e+01	5.559902e-02
2.640000e+01	4.255956e-02
2.655000e+01	2.994024e-02
2.670000e+01	1.938070e-02
2.685000e+01	1.346148e-02
2.700000e+01	1.020683e-02
2.715000e+01	8.356985e-03
2.730000e+01	7.249953e-03
2.745000e+01	6.262521e-03
2.760000e+01	5.394643e-03
2.775000e+01	4.795196e-03
2.790000e+01	4.376342e-03
2.805000e+01	4.102057e-03
2.820000e+01	3.950513e-03
2.835000e+01	3.838926e-03
2.850000e+01	3.667640e-03
2.865000e+01	3.568389e-03
2.880000e+01	3.617740e-03
2.895000e+01	3.834210e-03
2.910000e+01	4.175287e-03
2.925000e+01	4.210731e-03
2.940000e+01	4.168228e-03
2.955000e+01	4.433883e-03
2.970000e+01	4.965325e-03
2.985000e+01	5.848937e-03
3.000000e+01	6.050024e-03
