# Re(EQRPA)	Im(Strength)
0.000000e+00	2.091535e-02
1.500000e-01	2.231541e-02
3.000000e-01	2.386635e-02
4.500000e-01	2.559105e-02
6.000000e-01	2.751696e-02
7.500000e-01	2.967716e-02
9.000000e-01	3.211187e-02
1.050000e+00	3.487037e-02
1.200000e+00	3.801355e-02
1.350000e+00	4.161737e-02
1.500000e+00	4.577755e-02
1.650000e+00	5.061609e-02
1.800000e+00	5.629042e-02
1.950000e+00	6.300645e-02
2.100000e+00	7.106151e-02
2.250000e+00	8.078723e-02
2.400000e+00	9.271865e-02
2.550000e+00	1.075581e-01
2.700000e+00	1.263456e-01
2.850000e+00	1.506125e-01
3.000000e+00	1.827031e-01
3.150000e+00	2.263470e-01
3.300000e+00	2.877302e-01
3.450000e+00	3.777153e-01
3.600000e+00	5.165625e-01
3.750000e+00	7.449204e-01
3.900000e+00	1.151031e+00
4.050000e+00	1.936287e+00
4.200000e+00	3.488275e+00
4.350000e+00	5.544430e+00
4.500000e+00	5.051614e+00
4.650000e+00	2.947357e+00
4.800000e+00	1.657369e+00
4.950000e+00	1.012002e+00
5.100000e+00	6.710660e-01
5.250000e+00	4.752472e-01
5.400000e+00	3.543065e-01
5.550000e+00	2.751961e-01
5.700000e+00	2.211336e-01
5.850000e+00	1.830248e-01
6.000000e+00	1.557298e-01
6.150000e+00	1.363739e-01
6.300000e+00	1.236940e-01
6.450000e+00	1.181425e-01
6.600000e+00	1.223662e-01
6.750000e+00	1.342082e-01
6.900000e+00	1.254617e-01
7.050000e+00	1.016088e-01
7.200000e+00	8.636392e-02
7.350000e+00	7.857727e-02
7.500000e+00	7.500668e-02
7.650000e+00	7.422305e-02
7.800000e+00	7.579782e-02
7.950000e+00	7.988236e-02
8.100000e+00	8.715322e-02
8.250000e+00	9.905231e-02
8.400000e+00	1.184673e-01
8.550000e+00	1.514167e-01
8.700000e+00	2.112904e-01
8.850000e+00	3.281988e-01
9.000000e+00	5.445133e-01
9.150000e+00	7.208709e-01
9.300000e+00	5.573834e-01
9.450000e+00	3.603907e-01
9.600000e+00	2.658947e-01
9.750000e+00	2.338292e-01
9.900000e+00	2.387354e-01
1.005000e+01	2.752443e-01
1.020000e+01	3.530175e-01
1.035000e+01	5.030018e-01
1.050000e+01	7.992475e-01
1.065000e+01	1.359067e+00
1.080000e+01	1.916660e+00
1.095000e+01	1.710837e+00
1.110000e+01	1.520284e+00
1.125000e+01	1.675478e+00
1.140000e+01	1.434339e+00
1.155000e+01	1.001236e+00
1.170000e+01	8.622140e-01
1.185000e+01	9.438857e-01
1.200000e+01	8.601953e-01
1.215000e+01	5.543748e-01
1.230000e+01	3.445114e-01
1.245000e+01	2.321680e-01
1.260000e+01	1.686923e-01
1.275000e+01	1.295449e-01
1.290000e+01	1.035765e-01
1.305000e+01	8.538744e-02
1.320000e+01	7.206615e-02
1.335000e+01	6.174566e-02
1.350000e+01	5.356919e-02
1.365000e+01	4.705702e-02
1.380000e+01	4.178002e-02
1.395000e+01	3.742711e-02
1.410000e+01	3.378061e-02
1.425000e+01	3.069350e-02
1.440000e+01	2.804600e-02
1.455000e+01	2.576122e-02
1.470000e+01	2.376806e-02
1.485000e+01	2.202165e-02
1.500000e+01	2.048436e-02
1.515000e+01	1.912763e-02
1.530000e+01	1.793649e-02
1.545000e+01	1.687440e-02
1.560000e+01	1.585763e-02
1.575000e+01	1.491460e-02
1.590000e+01	1.407365e-02
1.605000e+01	1.331716e-02
1.620000e+01	1.263818e-02
1.635000e+01	1.200348e-02
