# Re(EQRPA)	Im(Strength)
0.000000e+00	2.315692e-02
1.500000e-01	2.256378e-02
3.000000e-01	2.196777e-02
4.500000e-01	2.137518e-02
6.000000e-01	2.079178e-02
7.500000e-01	2.022139e-02
9.000000e-01	1.964630e-02
1.050000e+00	1.911028e-02
1.200000e+00	1.859281e-02
1.350000e+00	1.809505e-02
1.500000e+00	1.764303e-02
1.650000e+00	1.719147e-02
1.800000e+00	1.676297e-02
1.950000e+00	1.635809e-02
2.100000e+00	1.597722e-02
2.250000e+00	1.562061e-02
2.400000e+00	1.528850e-02
2.550000e+00	1.498111e-02
2.700000e+00	1.469856e-02
2.850000e+00	1.444104e-02
3.000000e+00	1.420967e-02
3.150000e+00	1.400292e-02
3.300000e+00	1.382236e-02
3.450000e+00	1.366808e-02
3.600000e+00	1.354178e-02
3.750000e+00	1.344386e-02
3.900000e+00	1.337641e-02
4.050000e+00	1.334001e-02
4.200000e+00	1.333578e-02
4.350000e+00	1.336971e-02
4.500000e+00	1.344760e-02
4.650000e+00	1.356146e-02
4.800000e+00	1.372234e-02
4.950000e+00	1.393513e-02
5.100000e+00	1.420256e-02
5.250000e+00	1.454727e-02
5.400000e+00	1.496787e-02
5.550000e+00	1.548448e-02
5.700000e+00	1.612547e-02
5.850000e+00	1.690964e-02
6.000000e+00	1.788756e-02
6.150000e+00	1.912517e-02
6.300000e+00	2.074435e-02
6.450000e+00	2.292392e-02
6.600000e+00	2.597564e-02
6.750000e+00	3.057816e-02
6.900000e+00	3.816868e-02
7.050000e+00	5.197578e-02
7.200000e+00	7.756054e-02
7.350000e+00	1.058612e-01
7.500000e+00	9.436326e-02
7.650000e+00	6.976032e-02
7.800000e+00	5.810053e-02
7.950000e+00	5.544788e-02
8.100000e+00	5.798389e-02
8.250000e+00	6.438775e-02
8.400000e+00	7.474292e-02
8.550000e+00	9.012009e-02
8.700000e+00	1.128914e-01
8.850000e+00	1.475329e-01
9.000000e+00	2.028463e-01
9.150000e+00	2.971927e-01
9.300000e+00	4.717767e-01
9.450000e+00	8.185657e-01
9.600000e+00	1.447798e+00
9.750000e+00	1.856667e+00
9.900000e+00	1.309705e+00
1.005000e+01	7.390896e-01
1.020000e+01	4.380164e-01
1.035000e+01	2.868613e-01
1.050000e+01	2.068329e-01
1.065000e+01	1.635443e-01
1.080000e+01	1.429551e-01
1.095000e+01	1.414888e-01
1.110000e+01	1.639843e-01
1.125000e+01	2.153711e-01
1.140000e+01	2.442720e-01
1.155000e+01	2.289229e-01
1.170000e+01	2.628275e-01
1.185000e+01	3.747885e-01
1.200000e+01	4.600714e-01
1.215000e+01	3.716639e-01
1.230000e+01	2.260388e-01
1.245000e+01	1.381761e-01
1.260000e+01	9.269170e-02
1.275000e+01	6.765761e-02
1.290000e+01	5.279152e-02
1.305000e+01	4.361145e-02
1.320000e+01	3.822754e-02
1.335000e+01	3.524848e-02
1.350000e+01	3.181136e-02
1.365000e+01	2.702334e-02
1.380000e+01	2.319162e-02
1.395000e+01	2.058669e-02
1.410000e+01	1.873278e-02
1.425000e+01	1.733913e-02
1.440000e+01	1.626911e-02
1.455000e+01	1.544285e-02
1.470000e+01	1.481315e-02
1.485000e+01	1.436590e-02
1.500000e+01	1.410781e-02
1.515000e+01	1.406926e-02
1.530000e+01	1.437619e-02
1.545000e+01	1.527089e-02
