iter,cost,mean_rel_alphaD
0,22445.169921875,0.8438679614359018
1000,15.102481842041016,0.009993715299327475
2000,1.3931747674942017,0.004375215588997451
3000,0.6794778108596802,0.0031611828627190228
4000,0.38850417733192444,0.0025094246328456324
5000,0.17963118851184845,0.0017926723740557594
6000,0.1055782213807106,0.0013529883723348661
7000,0.059440966695547104,0.0009812241729249204
8000,0.03519972786307335,0.0007683805942063681
9000,0.024112841114401817,0.0006530030510262732
10000,0.017013952136039734,0.0005444363877668266
11000,0.01343238539993763,0.0004873631287220084
12000,0.01075985748320818,0.00043522799801802613
13000,0.008892607875168324,0.0004014732693706336
14000,0.02030840888619423,0.0006306513266905758
15000,0.005852940492331982,0.0003236498780780566
16000,0.004264264367520809,0.00028346809569204944
17000,0.02227451652288437,0.0006663223911767996
18000,0.0031783084850758314,0.0002426514074855994
19000,0.0029229805804789066,0.00023099841463151456
20000,0.0026778075844049454,0.00022392220507605674
21000,0.003076491178944707,0.00024355433868261802
22000,0.002616753801703453,0.0002296502239052161
23000,0.008198855444788933,0.00040679696233687345
24000,0.002161248354241252,0.00020261473257784802
25000,0.0022346817422658205,0.000213590080502878
26000,0.011616555042564869,0.0004943424234006487
27000,0.0019018829334527254,0.00019113752614906805
28000,0.0020340681076049805,0.00018579312478494444
29000,0.0017612662632018328,0.00018275551552245133
30000,0.01346953958272934,0.00054501426285378
31000,0.0016955479513853788,0.00017407941327517604
32000,0.0016336918342858553,0.00017225767458482844
33000,0.0015393211506307125,0.00017131646961630084
34000,0.0014983450528234243,0.00016789528718865308
35000,0.0015739338705316186,0.00017753016486083
36000,0.0014374335296452045,0.00016833650466352765
37000,0.0013745710020884871,0.00016350581780422016
38000,0.0013686673482879996,0.00016464235082787944
39000,0.0013332668459042907,0.00015486798337151073
