iter,cost,mean_rel_alphaD
0,28203.0859375,0.945697212217766
1000,30.99469757080078,0.01184623226366144
2000,2.771662712097168,0.004216186413425319
3000,0.4525517225265503,0.0025577001020953612
4000,0.2795080542564392,0.002212918835057956
5000,0.23473377525806427,0.0020332202593388434
6000,0.1852603256702423,0.0018295005768384743
7000,0.12303702533245087,0.0015016835023788889
8000,0.059320054948329926,0.0010229655924007188
9000,0.038620103150606155,0.0007986109540568191
10000,0.029350966215133667,0.0007170895600158977
11000,0.023144371807575226,0.0006428413502535509
12000,0.018573163077235222,0.0005804174352174684
13000,0.017141342163085938,0.0005766034180350615
14000,0.012152733281254768,0.00048005368537889484
15000,0.009644236415624619,0.00042484851317164984
16000,0.02340702712535858,0.0006406724596648925
17000,0.0077087292447686195,0.000368888334149447
18000,0.015336398035287857,0.0005395725337341692
19000,0.007735757622867823,0.0003884093483316962
20000,0.0031614103354513645,0.0002549958097937601
21000,0.002851008204743266,0.0002365533021439347
22000,0.0027104816399514675,0.00023364703753258505
23000,0.0021452424116432667,0.00020768640281718236
24000,0.0025209460873156786,0.00022459270386674583
25000,0.0012808955507352948,0.0001651420813059992
26000,0.00139887654222548,0.00017187513071281749
27000,0.0125853531062603,0.0005346083590381055
28000,0.004870099015533924,0.00033633325623088435
29000,0.0011684977216646075,0.00015946421591832606
