iter,cost,mean_rel_alphaD
0,28863.009765625,0.9586849153633051
1000,29.696165084838867,0.01537089785494674
2000,4.756160259246826,0.00854827144231674
3000,2.000148057937622,0.00624558058957607
4000,1.415201187133789,0.005083779988972479
5000,0.38994067907333374,0.0028845697252357486
6000,0.31649667024612427,0.002230057039044072
7000,0.05012715980410576,0.0010756887595552826
8000,0.03316647559404373,0.0008674760708366772
9000,0.016656892374157906,0.0006120891221223223
10000,0.011200185865163803,0.0004991641743279696
11000,0.007816758938133717,0.00040966930051837075
12000,0.0063121626153588295,0.000366873658117928
13000,0.004759703762829304,0.0003148967003724175
14000,0.029989738017320633,0.0007475188567713212
15000,0.009909119457006454,0.00046681454365436043
16000,0.004470410291105509,0.0003129179596564842
17000,0.020522331818938255,0.0006118315169539081
18000,0.00228162482380867,0.00022170073942697144
19000,0.0017736231675371528,0.00019371324026880106
20000,0.0015089019434526563,0.00017869752352736335
21000,0.014607653953135014,0.0004978332172362186
22000,0.0027737771160900593,0.00022644760454812067
23000,0.003668414894491434,0.0002733542428109692
24000,0.0008904410060495138,0.00013842680996031627
25000,0.0012809846084564924,0.0001700182572799268
26000,0.022876303642988205,0.0007135938344313843
27000,0.0015370857436209917,0.0001786448788964391
28000,0.00623026629909873,0.00036998430015166677
29000,0.014979377388954163,0.000577835473985063
