iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,241.00311279296875,0.1314606366315107,0.8685393791969042,0.0,0.3754736679405217
1000,0.5244985222816467,0.968360469906388,0.03163949102944728,0.0,0.0031586667652459322
2000,0.41965797543525696,0.986467098229329,0.01353293505929992,0.0,0.0019509329641118195
3000,0.3828106224536896,0.9920196141796263,0.007980357234332476,0.0,0.0013866798434220072
4000,0.3272329270839691,0.9890722456003421,0.010927714554902202,0.0,0.0013186779126441223
5000,0.2820468842983246,0.9819996422202505,0.018000405658942915,0.0,0.0017333586655687231
6000,0.2326727658510208,0.9699879053988929,0.03001209059839296,0.0,0.0018352151576862092
7000,0.20051738619804382,0.969245332402333,0.030754649019276492,0.0,0.00188441464383444
8000,0.17102982103824615,0.9956162503070106,0.004383776579559154,0.0,0.0006272530263896018
9000,0.16182665526866913,0.9964044208827567,0.0035955431481004196,0.0,0.0005957025688882847
10000,0.15575715899467468,0.9945357585600486,0.005464237702873692,0.0,0.0006910595413939889
11000,0.15377920866012573,0.9913756348384701,0.008624359862326826,0.0,0.0008133116062024325
12000,0.15096937119960785,0.9965842767961689,0.0034157713987567145,0.0,0.0005485170777157403
13000,0.14944425225257874,0.9962879774861667,0.0037120170609153385,0.0,0.0005339770277479301
14000,0.14789390563964844,0.9944377788919124,0.005562201822807515,0.0,0.0006459466407798931
15000,0.14325329661369324,0.9949372584533148,0.00506270863421024,0.0,0.0006353126903937235
16000,0.1387137472629547,0.9963703638294531,0.0036296114127124493,0.0,0.0005246737532360661
17000,0.13660839200019836,0.996828734654983,0.00317128984527251,0.0,0.0004726557972732261
18000,0.13655227422714233,0.9846946725989506,0.015305305235191078,0.0,0.0009981785803437734
19000,0.13449901342391968,0.9974547078929981,0.002545289726745598,0.0,0.0004530069662680786
20000,0.13396628201007843,0.9970522756407583,0.0029476748268277286,0.0,0.00046606368361702
21000,0.13396359980106354,0.9956878337334937,0.004312121078136114,0.0,0.0005470429184003387
22000,0.1334349662065506,0.997093359899735,0.0029066069471691248,0.0,0.00045228789644024387
23000,0.13321714103221893,0.9972013582472852,0.002798603739089408,0.0,0.000441389253528397
24000,0.1330215036869049,0.9968359754907683,0.0031640207897946234,0.0,0.0004714810552220625
25000,0.13286755979061127,0.9966115974143033,0.0033883971095988365,0.0,0.0005083603908198985
26000,0.13278822600841522,0.9958182152997996,0.004181803549231551,0.0,0.0005416588107303384
27000,0.13265971839427948,0.9960903745101314,0.0039096290000621165,0.0,0.0005254277436859558
28000,0.13251064717769623,0.9963425930142897,0.003657435757751439,0.0,0.0005251883053617717
29000,0.13241557776927948,0.9972292052257311,0.002770826863841128,0.0,0.00046626544461921666
