iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,186.21131896972656,0.12690605475703987,0.8730939247571096,0.0,0.34725715302611626
1000,0.5436548590660095,0.9714322364342126,0.02856781153194025,0.0,0.002553618906466768
2000,0.5055474042892456,0.988038569726415,0.01196148553977173,0.0,0.0015943906624006155
3000,0.4915578067302704,0.9932393364036726,0.006760676858771732,0.0,0.001177416407828611
4000,0.48632651567459106,0.9935784184856246,0.0064215575766879245,0.0,0.0011492168147966655
5000,0.4827912151813507,0.9940893042716308,0.005910679813806171,0.0,0.0010886378661595546
6000,0.47966888546943665,0.9946089525720911,0.005391052281895695,0.0,0.001100980466755156
7000,0.42105233669281006,0.9968982540699532,0.0031017752376245136,0.0,0.0007886798895296394
8000,0.4042532742023468,0.9968352659654189,0.0031647259712474242,0.0,0.0008224385847195963
9000,0.3951610326766968,0.9973011607459883,0.0026988148020265466,0.0,0.0007911791606339026
10000,0.3886201083660126,0.996620686603537,0.003379277449175904,0.0,0.0008444328111266188
11000,0.3840412199497223,0.9965751960320605,0.003424833068646239,0.0,0.0009498244542872984
12000,0.3808555006980896,0.9969334217047918,0.0030665465057408844,0.0,0.000812782664375112
13000,0.3774186074733734,0.9971173557436169,0.002882614336591081,0.0,0.0007929735616575454
14000,0.37574586272239685,0.9956398107573331,0.004360189242666863,0.0,0.0009789235547867584
15000,0.372248113155365,0.9959023500441213,0.004097681854933168,0.0,0.000933943031863585
16000,0.36689502000808716,0.99393759411334,0.0060623741567875245,0.0,0.001195185619635617
17000,0.36268454790115356,0.9928590527568775,0.007140919638644387,0.0,0.0011151866195092228
18000,0.33826571702957153,0.9858963373171878,0.014103702604615168,0.0,0.0016948556774286248
19000,0.2815632224082947,0.9739083420779716,0.026091699268096534,0.0,0.0020627257526406833
20000,0.26651039719581604,0.9775695113448486,0.02243050263318127,0.0,0.0017473662849578234
21000,0.25566887855529785,0.9833559937818983,0.01664403535962505,0.0,0.0014025027274893547
22000,0.253430038690567,0.9848905788197397,0.015109365138484996,0.0,0.0013449601501195228
23000,0.2525608539581299,0.9845255834655726,0.015474412846909848,0.0,0.0013829084841274026
24000,0.25114601850509644,0.9879412302888005,0.012058777127781901,0.0,0.00120453104070728
25000,0.24919144809246063,0.9913654016290782,0.00863462640125504,0.0,0.0010842849936043217
26000,0.24844849109649658,0.9915472207441257,0.008452793312951595,0.0,0.0010128845944498946
27000,0.2515915632247925,0.989169939583123,0.01083002710135925,0.0,0.0011354080990951584
28000,0.24489940702915192,0.9930864894330798,0.006913518648036093,0.0,0.0009470740668512837
29000,0.24196957051753998,0.9938449849100611,0.0061550184577477095,0.0,0.0008889055451033561
