iter,cost,mean_rel_alphaD
0,24654.41015625,0.8878155614881237
1000,58.489532470703125,0.013574144921377294
2000,11.125377655029297,0.005519049265439209
3000,1.737303376197815,0.00322283400133637
4000,0.45802444219589233,0.002424379630440033
5000,0.18710921704769135,0.0017305337919676458
6000,0.08137450367212296,0.0011933654427663293
7000,0.051719702780246735,0.0009732118970982438
8000,0.0324772372841835,0.0007586894285346022
9000,0.021558547392487526,0.0006283960181604006
10000,0.014158776961266994,0.0005317132407089315
11000,0.009242245927453041,0.00043866831151335474
12000,0.006528865080326796,0.000367275169657592
13000,0.004876998253166676,0.00031502962079255363
14000,0.0038777173031121492,0.00027920080685980413
15000,0.00358441355638206,0.0002720427107507965
16000,0.004189547151327133,0.0002871774019555765
17000,0.005534689873456955,0.00032136377782146985
18000,0.00178911117836833,0.00018843603077327216
19000,0.0015658237971365452,0.00017562388157790437
20000,0.0013829143717885017,0.0001638632272040986
21000,0.024282734841108322,0.0007341024778527893
22000,0.008768281899392605,0.0004144564495057191
23000,0.0010564045514911413,0.0001512740272613711
24000,0.002047496847808361,0.00021521676181600436
25000,0.0007517278427258134,0.00012389321528088391
26000,0.004152948502451181,0.0003067983534237873
27000,0.011259868741035461,0.0005205725942187986
28000,0.0005587253253906965,0.00010270807462316452
29000,0.0007021378842182457,0.00012108191369744538
30000,0.002695511793717742,0.00023158377772931776
31000,0.0005176070844754577,0.00010024861630873885
32000,0.003178828628733754,0.0002550035434998018
33000,0.00047519427607767284,9.465663146711611e-05
34000,0.008088814094662666,0.00038740970442051846
35000,0.0005973664810881019,0.00010759962705165527
36000,0.0004451934655662626,9.089318219754546e-05
37000,0.0005953765939921141,0.00010587884926851271
38000,0.0011300339829176664,0.0001582686850439016
39000,0.0004097793425898999,8.806160170251993e-05
40000,0.0009101019822992384,0.00013817395033474407
41000,0.0016091526485979557,0.00017803749677685802
42000,0.0004294627869967371,8.954185676491077e-05
43000,0.0005800583167001605,0.00010491408856885495
44000,0.0010235863737761974,0.00013751169912008457
45000,0.0023309001699090004,0.00020947596345918874
46000,0.0011642852332442999,0.00015471386343089444
47000,0.0010184799320995808,0.00013759981842632876
48000,0.0002771261497400701,7.283585594432886e-05
49000,0.0002656850265339017,6.963601333712789e-05
50000,0.0005139074637554586,0.00010052015038486147
51000,0.0002692735579330474,7.155537567845768e-05
52000,0.00023272148973774165,6.608814629137404e-05
53000,0.00042105981265194714,8.948256099250524e-05
54000,0.00038185474113561213,8.727908211312892e-05
55000,0.003823996288701892,0.0003122191357833512
56000,0.00028386793565005064,7.658230351180021e-05
57000,0.0001719071005936712,5.5246569462474496e-05
58000,0.00016290709027089179,5.2964549600245695e-05
59000,0.00017987811588682234,5.760466901450614e-05
60000,0.0011984286829829216,0.0001605929746478775
61000,0.00021425516752060503,6.224180040406611e-05
62000,0.00020538408716674894,6.151009833428476e-05
63000,0.0001790542301023379,5.776857531194815e-05
64000,0.00015200383495539427,5.164240198598585e-05
65000,0.0002316690079169348,6.834633825079391e-05
66000,0.00012817667447961867,4.587445749153334e-05
67000,0.00014405346882995218,4.895932294916155e-05
68000,0.00012897323176730424,4.8287350191822006e-05
69000,0.00011748226825147867,4.279696132927605e-05
70000,0.00013618131924886256,4.7267599992542066e-05
71000,0.00030296665499918163,8.303991915056319e-05
72000,0.00011920832912437618,4.447364017308906e-05
73000,0.00011468372395029292,4.299588677703766e-05
74000,0.00010375105193816125,3.93094942647499e-05
75000,0.000417969684349373,9.372352762200846e-05
76000,9.621505159884691e-05,3.6068495783676457e-05
77000,0.00010145327541977167,3.841824976360455e-05
78000,9.409509948454797e-05,3.664042973147004e-05
79000,0.00019245161092840135,6.053004383353583e-05
80000,9.815769590204582e-05,3.777906198161762e-05
81000,0.00017394620226696134,5.460305852014223e-05
82000,9.58210657699965e-05,3.961555074119842e-05
83000,8.4835643065162e-05,3.391800328289477e-05
