iter,cost,mean_rel_alphaD
0,28871.232421875,0.9569092444999548
1000,35.48763656616211,0.010567757639289419
2000,4.597265243530273,0.004140542649274706
3000,0.7850656509399414,0.003056496426369107
4000,0.4128744900226593,0.002693818575084274
5000,0.2806166112422943,0.0022493864884493586
6000,0.1592455804347992,0.0016839356785591072
7000,0.10348111391067505,0.0014179165992160825
8000,0.06614355742931366,0.0011509037115545108
9000,0.05396917834877968,0.0009855684539541655
10000,0.03041662462055683,0.0007784811740706411
11000,0.02352507971227169,0.0006793682384346682
12000,0.018698370084166527,0.0006049520190429339
13000,0.015645183622837067,0.0005485816947982225
14000,0.025268718600273132,0.0007373604096137736
15000,0.014753478579223156,0.0005381517436374858
16000,0.008710948750376701,0.00041029250664405964
17000,0.021406352519989014,0.0006731692413251372
18000,0.020565947517752647,0.0006426976287769977
19000,0.005249416455626488,0.0003110752253816529
20000,0.07311359792947769,0.0012037950699153833
21000,0.00414848979562521,0.00029161999102219217
22000,0.00875135324895382,0.0004062231258576772
23000,0.0033454191870987415,0.0002597337569233759
24000,0.008510131388902664,0.0004255902953209642
25000,0.006424824707210064,0.0003653952250297396
26000,0.0017600137507542968,0.00019168627778896424
27000,0.0021522201132029295,0.00022036686249963996
28000,0.0014048797311261296,0.0001686422559604282
29000,0.001710495911538601,0.00017582399876308553
