iter,cost,mean_rel_alphaD
0,26906.5,0.9133247970151911
1000,105.4713134765625,0.03208800015375523
2000,6.466018199920654,0.010856274045342843
3000,4.528214454650879,0.00902857997832933
4000,2.5730464458465576,0.00695383854623955
5000,0.7589842677116394,0.004088922104892799
6000,0.37026432156562805,0.0027950867566271433
7000,0.21640539169311523,0.002133056317908704
8000,0.1390969604253769,0.001708408828773762
9000,0.0921255424618721,0.0013917913833799748
10000,0.06492803245782852,0.0011373466176753217
11000,0.058014705777168274,0.0010421760848686656
12000,0.03170538321137428,0.0007748165552631711
13000,0.020263098180294037,0.0006340271279255774
14000,0.02071690745651722,0.0006239271928099174
15000,0.006466910243034363,0.0003753875753808814
16000,0.005292941816151142,0.0003449846974272389
17000,0.004363078158348799,0.00030460303745278797
18000,0.003813675371930003,0.0002825648822986784
19000,0.003590700915083289,0.00027895212497159775
20000,0.004576417617499828,0.00029532767213942546
21000,0.002664353000000119,0.0002318013828123709
22000,0.0023917406797409058,0.0002210654011675395
23000,0.002184889744967222,0.00021120329450656522
24000,0.001989173935726285,0.00019933981547326371
25000,0.001843803795054555,0.00019168472351610124
