iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,727.2195434570312,0.14048415977990333,0.8595158192377274,0.0,0.39214087299066863
1000,0.9119338989257812,0.8564776905604498,0.14352234211990395,0.0,0.008631513586144194
2000,0.41336721181869507,0.8043819089158981,0.19561807305998097,0.0,0.006833692519171082
3000,0.2778436243534088,0.8167293707902651,0.18327066943333528,0.0,0.0054830886190921245
4000,0.22778940200805664,0.8485405079242803,0.15145945936752292,0.0,0.004535627305983941
5000,0.19930076599121094,0.8938838781569705,0.10611610315122834,0.0,0.00357219492756535
6000,0.17641602456569672,0.9255203888748441,0.07447961112515593,0.0,0.0028011314950061724
7000,0.16280575096607208,0.942643447670078,0.05735652372765923,0.0,0.002346676670286159
8000,0.15300413966178894,0.9515968840469757,0.04840308247501396,0.0,0.0020792245673329902
9000,0.14341239631175995,0.9555700121038091,0.044429994390208144,0.0,0.0019086716914019806
10000,0.13468913733959198,0.9551643546983655,0.04483565567354642,0.0,0.0018395899226354361
11000,0.12315253168344498,0.9520562120986351,0.04794378790136493,0.0,0.0018253161896387834
12000,0.11695841699838638,0.9545074616064716,0.04549254635638044,0.0,0.0017660078733298347
13000,0.11039833724498749,0.9557999796725664,0.04420005407151342,0.0,0.0016866367994102824
14000,0.09818258136510849,0.9581776774848509,0.041822341486387415,0.0,0.0015067140744603681
15000,0.08912564814090729,0.9518745733450301,0.04812546322838143,0.0,0.0014943488073070057
16000,0.0816018283367157,0.9420258295615614,0.057974204677471955,0.0,0.001645879861049027
17000,0.0752236619591713,0.9296477370185995,0.07035230631389625,0.0,0.0018053074618306192
18000,0.0729091465473175,0.9338147500945256,0.06618521797112113,0.0,0.0016621281505717516
19000,0.0717996284365654,0.9358709229003082,0.06412903818629101,0.0,0.0016235480750685755
20000,0.07123506814241409,0.9363507554485097,0.06364925762542427,0.0,0.00161585221102257
21000,0.070846788585186,0.9372748358247724,0.06272517732081383,0.0,0.0015942630044274595
22000,0.07063914090394974,0.937273026914284,0.06272694671725895,0.0,0.0016156940500338382
23000,0.07032512128353119,0.9392865338443828,0.060713439669418334,0.0,0.0015494160934943124
24000,0.07294322550296783,0.9084671174678053,0.09153293360328832,0.0,0.0017623620528345145
25000,0.07193741947412491,0.9298391957061408,0.07016080429385921,0.0,0.0016918466170502441
26000,0.06888497620820999,0.9441424204093088,0.055857572830707844,0.0,0.001440776078081978
27000,0.07009207457304001,0.9231254435908673,0.07687454312200169,0.0,0.0016614602290897307
28000,0.0680655688047409,0.9447086487749143,0.05529140253531074,0.0,0.00143675668788708
29000,0.06772439926862717,0.9439161303062824,0.05608390063494142,0.0,0.0014404719081051022
