iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,217.84130859375,0.15462883344652675,0.8453712015761904,0.0,0.3664561918642065
1000,0.5581014752388,0.9630015371571127,0.03699849955502223,0.0,0.003169994060678002
2000,0.5074501633644104,0.9856822042752532,0.014317763607021283,0.0,0.001952707122263025
3000,0.49551722407341003,0.9915119560896839,0.008488016657626041,0.0,0.0015549849941551865
4000,0.4204123914241791,0.9919069656196676,0.008093064840151477,0.0,0.001354758493234553
5000,0.35149577260017395,0.993723970876973,0.006276051644611976,0.0,0.0011675545915126194
6000,0.19029203057289124,0.9941632455728072,0.005836732403403464,0.0,0.0008010710417452711
7000,0.18350987136363983,0.9966323563217597,0.0033676186201593017,0.0,0.0005787046778530814
8000,0.18136055767536163,0.9972197621195013,0.0027802282520004067,0.0,0.0005035343171042142
9000,0.17584186792373657,0.9979068768670744,0.00209308953411528,0.0,0.0004916050774942415
10000,0.17498178780078888,0.9960244673579084,0.003975563911175067,0.0,0.000665090447245283
11000,0.1729581505060196,0.9969888063478798,0.0030111727865236785,0.0,0.0005927854692240319
12000,0.1718675196170807,0.9977971765503127,0.002202837166125765,0.0,0.00046331477545276823
13000,0.17156299948692322,0.9943158396852085,0.005684157600562406,0.0,0.0006960559100987439
14000,0.17078298330307007,0.9978777689866515,0.002122238341155332,0.0,0.0004412882699122784
15000,0.17043091356754303,0.997885800344046,0.0021142090480921185,0.0,0.0004467332659075031
16000,0.17043717205524445,0.9975616036062738,0.0024384044194404627,0.0,0.0005061665354112141
17000,0.16915175318717957,0.9963687880684824,0.0036312490959409887,0.0,0.0005898617555123541
18000,0.16620224714279175,0.9975738870632772,0.0024261250193770754,0.0,0.00045863377987285484
19000,0.16546541452407837,0.9982219334024723,0.0017780676528719413,0.0,0.00040576824425616497
20000,0.16508805751800537,0.9980823860046402,0.00191765595303836,0.0,0.00041093138122434047
21000,0.1643022745847702,0.9970701439551959,0.0029298719870346273,0.0,0.0005052559824684203
22000,0.16396623849868774,0.9967656004568691,0.0032343693683142263,0.0,0.0005326035864516334
23000,0.16342121362686157,0.9979436513792453,0.0020563340173011574,0.0,0.0004096130452938643
24000,0.16330766677856445,0.9961985117422573,0.0038015174849571945,0.0,0.0005829156024013556
25000,0.16304145753383636,0.9960940552447569,0.00390592976076374,0.0,0.0005958227082392661
26000,0.1647413671016693,0.9923971603184846,0.007602815655243141,0.0,0.000822403192715746
27000,0.16282670199871063,0.9957266854059832,0.0042733160239459365,0.0,0.0006020363089655537
28000,0.1625426709651947,0.9976428426188576,0.002357136969045991,0.0,0.00044737625018711634
29000,0.16244836151599884,0.9977980548949822,0.0022019460008049184,0.0,0.00042761549585091296
