iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,330.3881530761719,0.14134617134294813,0.8586538402031598,0.0,0.2971648297677285
1000,0.8693051338195801,0.8417043550284823,0.15829567925444238,0.0,0.009023205125342717
2000,0.42995262145996094,0.8934803077823963,0.10651965755992175,0.0,0.005154620230347037
3000,0.2710021734237671,0.9152300632859887,0.08476989547496604,0.0,0.00368201126091277
4000,0.1850520670413971,0.9189124987498625,0.0810875012501375,0.0,0.0029539557480275087
5000,0.14643587172031403,0.9315706647251059,0.06842931619509023,0.0,0.0024301252881004944
6000,0.12233848869800568,0.9347792088109167,0.06522077596374273,0.0,0.0021801349870076976
7000,0.09030667692422867,0.9258461332076866,0.074153871948757,0.0,0.0019938225572579825
8000,0.06945241242647171,0.9231485092115264,0.07685151090273334,0.0,0.0017969290135305632
9000,0.05771375447511673,0.9208874302255464,0.07911257784291645,0.0,0.0016386229750052913
10000,0.05181233957409859,0.9313266086527374,0.06867340033472175,0.0,0.0014432438997258083
11000,0.046620361506938934,0.9358072414543126,0.06419279849915595,0.0,0.0012900233972958368
12000,0.04023854807019234,0.9289509476178807,0.07104904080960218,0.0,0.0012415293824440316
13000,0.03930284082889557,0.8890209128178258,0.11097905163808038,0.0,0.0014035279900135938
14000,0.035702239722013474,0.9275928298190677,0.07240721583113578,0.0,0.0011621587629626626
15000,0.03438296914100647,0.9293501955879383,0.07064977732532086,0.0,0.001128303190076045
16000,0.03375297784805298,0.9314827797506892,0.06851725473969637,0.0,0.0011159020727505465
17000,0.03324062377214432,0.9318698208061403,0.06813019320266073,0.0,0.0010914027437871152
18000,0.032841820269823074,0.9324419637271664,0.06755801500446522,0.0,0.001074898813991503
19000,0.032286226749420166,0.932311502973196,0.0676884826038957,0.0,0.0010655521325515054
20000,0.031866222620010376,0.9329935244511822,0.06700648285532049,0.0,0.0010540044413407169
21000,0.03159588947892189,0.9338248723067275,0.06617508347917109,0.0,0.0010430650610290418
22000,0.031404606997966766,0.9346687053905584,0.06533133909284695,0.0,0.0010311678067195056
23000,0.031250569969415665,0.9355445935341345,0.06445543626764429,0.0,0.001020489939974001
24000,0.03168743848800659,0.9307858235191215,0.06921422056723982,0.0,0.001111226478860083
25000,0.030975818634033203,0.9377555018588076,0.062244520690779855,0.0,0.000995711217957314
26000,0.03082897514104843,0.9393955597123589,0.06060442140681208,0.0,0.0009768725549167835
27000,0.03072943352162838,0.9432289479182572,0.05677107860052823,0.0,0.0009414912337656313
28000,0.030435526743531227,0.945205887729515,0.054794093145578364,0.0,0.0009015630934370226
29000,0.03026319108903408,0.9478753774366858,0.05212463410360299,0.0,0.0008685937612510059
