iter,cost,mean_rel_alphaD
0,23640.318359375,0.8688205852682229
1000,66.22119903564453,0.015200867400624776
2000,12.321085929870605,0.005947087199300102
3000,1.8273663520812988,0.0032163155751425473
4000,0.36494728922843933,0.0021254777308684918
5000,0.14697709679603577,0.0016125597439368075
6000,0.08537095040082932,0.0013003521915415227
7000,0.055307015776634216,0.001038600540279054
8000,0.03696899861097336,0.0008485441564434878
9000,0.025542080402374268,0.0006948137515825162
10000,0.01837407983839512,0.0005740903601495785
11000,0.013799013569951057,0.0004909189806719175
12000,0.02184954658150673,0.0006424712263667866
13000,0.007912663742899895,0.0003673558131628297
14000,0.013643022626638412,0.000493389105743478
15000,0.027157438918948174,0.0007108917634996453
16000,0.00338108092546463,0.00025105811161524956
17000,0.0024103671312332153,0.00021569345239804528
18000,0.0019982506055384874,0.00019840467479422652
19000,0.0015206929529085755,0.00017099063243419625
20000,0.0014317519962787628,0.0001712131606006396
21000,0.01095915213227272,0.000490639324635043
22000,0.0014379164204001427,0.00015967531203476182
23000,0.003489061025902629,0.000264928774044726
24000,0.004748065955936909,0.00030934422092887884
25000,0.0008144897874444723,0.00012708929885979346
26000,0.0010301520815119147,0.00014057149769719238
27000,0.0006006211042404175,0.00010423780764057844
28000,0.0005594566464424133,9.76924949051591e-05
29000,0.006477201357483864,0.0003873022395568416
30000,0.004001053981482983,0.00030532985390308546
31000,0.0006533977575600147,0.0001010436108886117
32000,0.0008612186647951603,0.00012719714899827315
33000,0.0004730186192318797,8.728904462993772e-05
34000,0.0007157548679970205,0.00011037017697442637
35000,0.0019195068161934614,0.00020440462372556408
36000,0.00044636731036007404,8.133625414982598e-05
37000,0.0005029932945035398,9.646950955876675e-05
38000,0.0003641850489657372,7.137159018431522e-05
39000,0.0010935612954199314,0.00013782257221684317
40000,0.004016945604234934,0.000293702975385914
41000,0.0033045574091374874,0.00025775701210774564
42000,0.001096605439670384,0.00015639039485339175
43000,0.00031577920890413225,6.76901916347028e-05
44000,0.00028370105428621173,6.278817249613852e-05
45000,0.00039666492375545204,8.277143116607273e-05
46000,0.0012429937487468123,0.00014552638085753788
47000,0.0002540424175094813,5.926100808871045e-05
48000,0.00278477487154305,0.0002459343147006072
49000,0.00402028439566493,0.0003090740001398357
50000,0.00021800873219035566,5.5349410823446125e-05
51000,0.0002528710465412587,6.60911343810265e-05
52000,0.0008637926075607538,0.00013532146871809538
53000,0.00027034158119931817,7.016905699815644e-05
54000,0.00025370248476974666,6.256346969186058e-05
55000,0.00041718798456713557,9.488332606219869e-05
56000,0.0005660333554260433,0.00010145832480942595
57000,0.00017553010547999293,5.270999305023033e-05
58000,0.00020479179511312395,5.478020087566052e-05
59000,0.00037928251549601555,8.347903010283393e-05
60000,0.0006659452919848263,9.836054286827864e-05
61000,0.000598150712903589,0.00011691780114659621
62000,0.00013787741772830486,4.697054662065237e-05
63000,0.00041876229806803167,8.661940178150878e-05
64000,0.0009907486382871866,0.00012856716888550685
65000,0.00022952670406084508,6.718527954319176e-05
66000,0.00037636308115907013,8.59802128189972e-05
67000,0.00014263729099184275,4.807164779671859e-05
68000,0.0005373663734644651,9.942902390161278e-05
69000,0.0001748047216096893,5.2987646051520535e-05
70000,0.00030861247796565294,8.284047256299397e-05
71000,0.0023013539612293243,0.0002112783917221683
72000,0.0009115090360864997,0.00014409631793876537
73000,0.002229335717856884,0.00022657165424076986
74000,6.904096517246217e-05,3.2277428622343086e-05
75000,0.0006375183584168553,0.00010500381854529514
