iter,cost,mean_rel_alphaD
0,29272.884765625,0.9659835660104378
1000,13.499321937561035,0.015547050683442957
2000,7.00619649887085,0.011757478081660977
3000,4.0436930656433105,0.008554631356105843
4000,3.168459177017212,0.007716133139307834
5000,2.7242538928985596,0.007094314760840161
6000,2.2212882041931152,0.006402310286721556
7000,1.262058138847351,0.005245852175150011
8000,0.33920079469680786,0.002629222799383723
9000,0.07826238125562668,0.0012663032673001149
10000,0.03608354553580284,0.000847357457029893
11000,0.029031869024038315,0.0007367746960285129
12000,0.0381600446999073,0.0008854388644318853
13000,0.015245417132973671,0.0005350645301669826
14000,0.012882683426141739,0.0004911968103436636
15000,0.011092714965343475,0.0004530367613150527
16000,0.008682148531079292,0.00040690171482133975
17000,0.006972405128180981,0.000366244257550322
18000,0.006049050018191338,0.00034330432865275134
19000,0.006795811001211405,0.000365905777608921
20000,0.0052836802788078785,0.00032229957219761477
21000,0.008184399455785751,0.0004119748709881292
22000,0.004741016309708357,0.00030669502972119486
23000,0.004484883975237608,0.0002980684260855093
24000,0.004271925427019596,0.00029239917060163535
25000,0.004691137000918388,0.0003025154053516564
26000,0.0038886042311787605,0.0002761211341984376
27000,0.0037333627697080374,0.00027646329894711843
28000,0.0071110231801867485,0.00037937826284541144
29000,0.02179231308400631,0.0006890766660334904
