iter,cost,mean_rel_alphaD
0,29688.287109375,0.9742207718412148
1000,20.229536056518555,0.015506078350461968
2000,4.91154670715332,0.009615270451260005
3000,2.581831932067871,0.0070764673482674
4000,0.9875633120536804,0.00415404638877075
5000,0.6421157717704773,0.003268738336949971
6000,0.30343523621559143,0.0023657340228809515
7000,0.08824794739484787,0.0014134708497756268
8000,0.04110299423336983,0.0009357977997440293
9000,0.03311099112033844,0.0007912857444138964
10000,0.011765457689762115,0.0005084958704811747
11000,0.008916983380913734,0.0004415976204215463
12000,0.02441359870135784,0.0006415336135409476
13000,0.023506784811615944,0.0006209589387805902
14000,0.007446522358804941,0.000384764312873661
15000,0.011436372064054012,0.00044350823176604105
16000,0.005469075404107571,0.00033243275823879577
17000,0.14635512232780457,0.0015327864596678706
18000,0.004103284329175949,0.00029495163936087387
19000,0.0609804131090641,0.001049884223161914
20000,0.007560500409454107,0.0003776861356697405
21000,0.002566629322245717,0.00022770137185379027
22000,0.015189316123723984,0.0005503089813233169
23000,0.0679706409573555,0.001201930250064899
24000,0.016693783923983574,0.0005488939722712552
25000,0.010025338269770145,0.0003934676015933162
26000,0.006600313354283571,0.00037612347703812506
27000,0.0028696879744529724,0.0002349383105578326
28000,0.01297143567353487,0.0004949277007617343
29000,0.0017330977134406567,0.00018970789869058737
