iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,275.2008056640625,0.1281874391479943,0.8718125192674916,0.0,0.4337652904057975
1000,0.44829103350639343,0.9842870211846697,0.01571300478402324,0.0,0.002042352931593311
2000,0.3991813659667969,0.9923907953709278,0.007609218627559894,0.0,0.0012790692226623808
3000,0.3773789405822754,0.988254276169068,0.011745694216478966,0.0,0.0014220225058765778
4000,0.33945611119270325,0.9853993636842435,0.01460061573896006,0.0,0.0016276750697124935
5000,0.179929718375206,0.9885707343319962,0.011429256609942012,0.0,0.0011504301108699918
6000,0.1690826565027237,0.990383314627858,0.009616725994309482,0.0,0.0010137057180328289
7000,0.16588227450847626,0.9924005838573626,0.007599428774944258,0.0,0.000926398111797378
8000,0.16337183117866516,0.9950518520302183,0.0049481062839153355,0.0,0.0006874603431923349
9000,0.16213002800941467,0.9959843247862525,0.004015693164666764,0.0,0.0006420259160512817
10000,0.16078680753707886,0.9965820900778668,0.003417943589773888,0.0,0.0005893265788218354
11000,0.1615833342075348,0.9844670726914143,0.015532941717908524,0.0,0.0011701770732020778
12000,0.15913665294647217,0.9977509204568012,0.0022490383938988602,0.0,0.0004587521976473438
13000,0.15830950438976288,0.9974889803445435,0.0025110367527005676,0.0,0.00045941921509690597
14000,0.15834206342697144,0.9927903373524726,0.007209656030600341,0.0,0.0007675583958740481
15000,0.15639831125736237,0.9974358102208016,0.0025642156454139895,0.0,0.00048454827387035956
16000,0.15556874871253967,0.9977400474059396,0.0022599696183573784,0.0,0.0004522883322153794
17000,0.1546386480331421,0.9973431297954136,0.002656847619936895,0.0,0.000494491978487643
18000,0.1523536592721939,0.9969139150224843,0.003086122036967685,0.0,0.000529701172199465
19000,0.14267559349536896,0.997241299215012,0.002758718123801998,0.0,0.00047935764405044305
20000,0.1401788294315338,0.9966874456934349,0.0033125588741896935,0.0,0.0005643565275005465
21000,0.14170117676258087,0.9798332282619154,0.020166752020762603,0.0,0.0012361810599021447
22000,0.13804790377616882,0.9970442253318622,0.0029558100865931984,0.0,0.0004981880856763795
23000,0.13498346507549286,0.9948624437784833,0.005137594600156736,0.0,0.0006409282520373227
24000,0.1332000344991684,0.9972618564045275,0.0027380937781179638,0.0,0.000473924157856725
25000,0.13234969973564148,0.9967127299552188,0.003287238159137219,0.0,0.0005097697990369532
26000,0.1320292353630066,0.9939223496365599,0.00607762435214053,0.0,0.0006622484114472908
27000,0.13121397793293,0.9972946825669649,0.002705317211230758,0.0,0.0004675496596197815
28000,0.1308671534061432,0.9960874918842869,0.0039124520728857646,0.0,0.0005522404992079407
29000,0.13043931126594543,0.9970149540179541,0.0029850227773973643,0.0,0.00048778555287304343
