iter,cost,mean_rel_T12
0,6463294.878925719,7575.267264404636
300,147249.8773743936,0.7682937718563165
600,64671.73353527179,0.1356905095039447
900,47944.184366302725,0.07818681077561115
1200,36997.75839780226,0.07428311243941692
1500,28692.156894248303,0.06099909687850408
1800,23264.29930797545,0.05604040315777063
2100,17216.59290368891,0.053751146019120545
2400,13964.48452507222,0.04628087666718446
2700,12102.258481336921,0.04101821548907735
3000,10619.88359603195,0.03902051356926176
3300,9617.630893017997,0.038934522574828684
3600,8949.625325300178,0.039718922548069635
3900,8360.911919676251,0.041013937709861864
4200,7760.922652296094,0.0419216625814654
4500,6962.592085986358,0.04113545046421376
4800,6283.550066012658,0.03975582137451536
5100,5178.67089774313,0.039083868789071094
5400,4620.650360988547,0.03327963005447323
5700,4195.303185626425,0.02778654232616734
6000,3758.801466425805,0.0245544223715822
6300,3449.402233292691,0.02373961261021247
6600,3153.2524867756492,0.023793647442641848
6900,2865.520108120346,0.023369686498932344
7200,2647.002281017461,0.021894987023310976
7500,2492.8698843018974,0.01991050449583778
7800,2368.861467909065,0.017854699332976304
8100,2260.74247217307,0.015456361090895843
8400,2166.3538576676865,0.013245757739306922
8700,2082.799122593668,0.011444952384182529
9000,2014.531731711012,0.010449248967623762
9300,1951.8541883570679,0.010139705534970596
9600,1873.6210030327632,0.010463484220366994
9900,1726.4128671404465,0.011029086072789672
10200,1639.1134119553544,0.00966559217071037
10500,1575.4890992056369,0.008896573034862625
10800,1469.1152979598185,0.007893479756612195
11100,1329.9906112590152,0.008564401860681036
11400,1196.6214908439558,0.0076272184651547045
11700,891.8403496801188,0.009328920071318303
12000,824.9434953294756,0.009655991429035973
12300,794.4716338270761,0.009721919020218649
12600,775.0231041970467,0.009952735120538745
12900,758.8551093978984,0.009348327621380567
13200,746.9301953272927,0.00887492507102672
13500,737.2735495524785,0.00833158156119233
13800,729.0010339632856,0.007743579012980311
14100,722.6861666705051,0.007396199904066512
14400,716.3762831791987,0.007076239782554932
14700,709.9356311917636,0.006743788401281306
15000,705.5504311664254,0.0066441176062284925
15300,702.1707299399484,0.006533389441053283
15600,699.4020592582069,0.006432312107202763
15900,696.2576729199454,0.006330057543108948
16200,692.7206710853353,0.006289650280350359
16500,689.1691965356882,0.006280066002176823
16800,684.5412066252308,0.006205108775195804
17100,679.3629092361316,0.006153177879002021
17400,666.20556440121,0.00605805732483802
17700,414.181020830429,0.004695725553183456
18000,372.9267157388852,0.004810507923713912
18300,364.45302871901333,0.004661659289954697
18600,360.2041737294483,0.004434597278108196
18900,357.30816807473406,0.0041800362660559445
19200,355.2063511968567,0.003994950771537903
19500,353.3256400958744,0.0037838977632035607
19800,351.27459732622793,0.0035305788222367864
20100,348.67309410774334,0.003276981410446374
20400,345.50719080426484,0.003044309501920798
20700,343.4737097917164,0.0029628637340858295
21000,342.689975298748,0.0029515178411540425
21300,342.2641015982669,0.002941376351946058
21600,341.9809879326995,0.002937837957899912
21900,341.915649754524,0.003018045460669304
22200,341.773826179415,0.0030178688701291844
22500,341.5206500459536,0.0029413508692508047
22800,341.4319357404014,0.002942434141735297
23100,341.3582967034403,0.0029437150962216565
23400,341.3020058756986,0.002951968316386682
23700,341.2404025949906,0.002946687235999907
24000,341.1901713601678,0.002948146479270528
24300,341.1451421268732,0.0029511382478461293
24600,341.10246949400425,0.0029538655588151755
24900,341.062736340393,0.0029571271007538162
25200,341.0229226340231,0.0029613916304641113
25500,340.9841255747114,0.002967025856218207
25800,340.94525568877674,0.002971267271483495
26100,340.90588102637514,0.0029772845284985975
