iter,cost,mean_rel_alphaD
0,27215.08203125,0.932738960243028
1000,37.672943115234375,0.01808587888500728
2000,8.051753044128418,0.011443841938918285
3000,4.174385070800781,0.009096255380514914
4000,3.4926557540893555,0.008082811263066978
5000,2.12597393989563,0.006634652101950578
6000,1.3354772329330444,0.0050286856603619
7000,0.9278026819229126,0.0038809711663091184
8000,0.5465279817581177,0.0028694322307733066
9000,0.16985253989696503,0.0018015384265252664
10000,0.0864550992846489,0.001322333488386487
11000,0.37347039580345154,0.0024386804542871248
12000,0.03894568607211113,0.000933655303062439
13000,0.025795986875891685,0.0007471137452316974
14000,0.02948935516178608,0.0007767901916946816
15000,0.020156612619757652,0.0006578365379101042
16000,0.013029441237449646,0.0005209802349196717
17000,0.012763524428009987,0.0004979290882033465
18000,0.010250364430248737,0.0004563902677963841
19000,0.027688730508089066,0.0007075378054317792
20000,0.0765761211514473,0.001213461695225915
21000,0.0659981295466423,0.0010457644998834656
22000,0.021953344345092773,0.0006314833637429068
23000,0.006214866414666176,0.0003433796790210899
24000,0.006094919517636299,0.000339143363584254
25000,0.005922717973589897,0.0003361407922811672
26000,0.005292308051139116,0.0003174892398257995
27000,0.00968832429498434,0.00044687854655864524
28000,0.004577043000608683,0.00029714353246610597
29000,0.008359075523912907,0.00038560050558051056
30000,0.004242765251547098,0.0002843903932742711
31000,0.004099088720977306,0.0002819496893565675
32000,0.003962989430874586,0.0002785405076963956
33000,0.004884618334472179,0.00029952255273539796
34000,0.0037753568030893803,0.0002719636130726507
35000,0.0037928088568150997,0.0002695134357155317
