# sample_index  total_hl
1	9.504384e-03
2	1.430894e-03
3	2.706531e-02
5	2.777840e-02
6	3.055449e-02
7	9.920937e-02
8	3.922941e-01
9	2.123213e-02
10	1.920970e-02
11	5.090277e-03
12	1.286281e-03
13	1.977733e-02
14	1.717161e-03
15	3.632332e-02
16	1.003664e-03
17	4.974248e-02
18	9.992481e-03
19	1.556940e-02
20	1.146636e-01
21	1.189359e-02
22	6.084014e-03
23	4.109598e-01
24	2.440622e-01
25	1.383766e-01
26	1.678100e-02
27	4.304917e-01
28	3.658824e-02
29	1.646921e-03
30	1.598850e-03
31	4.136624e-01
32	5.944615e-02
33	2.736067e-01
34	6.459592e-03
35	3.591753e-02
36	4.601269e-03
37	4.370917e-03
38	4.490150e-03
39	2.246416e-03
41	4.583472e-03
42	9.149817e-03
43	2.747024e-02
44	9.543465e-04
45	5.228487e-03
47	9.088876e-03
48	5.953701e-01
49	7.389797e-03
50	6.037585e-03
