# Re(EQRPA)	Im(Strength)
1.860000e+01	4.251097e-01
1.875000e+01	3.327410e-01
1.890000e+01	2.663988e-01
1.905000e+01	2.178309e-01
1.920000e+01	1.814607e-01
1.935000e+01	1.535159e-01
1.950000e+01	1.315838e-01
1.965000e+01	1.140479e-01
1.980000e+01	9.980837e-02
1.995000e+01	8.809011e-02
2.010000e+01	7.833146e-02
2.025000e+01	7.012330e-02
2.040000e+01	6.315322e-02
2.055000e+01	5.718924e-02
2.070000e+01	5.204109e-02
2.085000e+01	4.759939e-02
2.100000e+01	4.373536e-02
2.115000e+01	4.039856e-02
2.130000e+01	3.754790e-02
2.145000e+01	3.508327e-02
2.160000e+01	3.273934e-02
2.175000e+01	3.070017e-02
2.190000e+01	2.892803e-02
2.205000e+01	2.698153e-02
2.220000e+01	2.508150e-02
2.235000e+01	2.345075e-02
2.250000e+01	2.206061e-02
2.265000e+01	2.085346e-02
2.280000e+01	1.979581e-02
2.295000e+01	1.890788e-02
2.310000e+01	1.820974e-02
2.325000e+01	1.780586e-02
2.340000e+01	1.770110e-02
2.355000e+01	1.732078e-02
2.370000e+01	1.682505e-02
2.385000e+01	1.645853e-02
2.400000e+01	1.528660e-02
2.415000e+01	1.397350e-02
2.430000e+01	1.305780e-02
2.445000e+01	1.240173e-02
2.460000e+01	1.189563e-02
2.475000e+01	1.148263e-02
2.490000e+01	1.114159e-02
2.505000e+01	1.086791e-02
2.520000e+01	1.066022e-02
2.535000e+01	1.052746e-02
2.550000e+01	1.048459e-02
2.565000e+01	1.054957e-02
2.580000e+01	1.078937e-02
2.595000e+01	1.128120e-02
2.610000e+01	1.192553e-02
2.625000e+01	1.284433e-02
2.640000e+01	1.453232e-02
2.655000e+01	1.753876e-02
2.670000e+01	2.334021e-02
2.685000e+01	3.158757e-02
2.700000e+01	3.447277e-02
2.715000e+01	3.709627e-02
2.730000e+01	5.086768e-02
2.745000e+01	7.650978e-02
2.760000e+01	7.918683e-02
2.775000e+01	5.203136e-02
2.790000e+01	3.349657e-02
2.805000e+01	2.528178e-02
2.820000e+01	2.056726e-02
2.835000e+01	1.706703e-02
2.850000e+01	1.547842e-02
2.865000e+01	1.562266e-02
2.880000e+01	1.715165e-02
2.895000e+01	1.541948e-02
2.910000e+01	1.156075e-02
2.925000e+01	9.173645e-03
2.940000e+01	7.962492e-03
2.955000e+01	7.428440e-03
2.970000e+01	7.484068e-03
2.985000e+01	8.251329e-03
3.000000e+01	8.887327e-03
