# Re(EQRPA)	Im(Strength)
0.000000e+00	1.206103e-02
1.500000e-01	1.263246e-02
3.000000e-01	1.324632e-02
4.500000e-01	1.390711e-02
6.000000e-01	1.461993e-02
7.500000e-01	1.539064e-02
9.000000e-01	1.622600e-02
1.050000e+00	1.715378e-02
1.200000e+00	1.814653e-02
1.350000e+00	1.923141e-02
1.500000e+00	2.042057e-02
1.650000e+00	2.172829e-02
1.800000e+00	2.318394e-02
1.950000e+00	2.478287e-02
2.100000e+00	2.656071e-02
2.250000e+00	2.854606e-02
2.400000e+00	3.077395e-02
2.550000e+00	3.328591e-02
2.700000e+00	3.613277e-02
2.850000e+00	3.938177e-02
3.000000e+00	4.311590e-02
3.150000e+00	4.747755e-02
3.300000e+00	5.252434e-02
3.450000e+00	5.849852e-02
3.600000e+00	6.559605e-02
3.750000e+00	7.415154e-02
3.900000e+00	8.460719e-02
4.050000e+00	9.759069e-02
4.200000e+00	1.140159e-01
4.350000e+00	1.352582e-01
4.500000e+00	1.634681e-01
4.650000e+00	2.021584e-01
4.800000e+00	2.573798e-01
4.950000e+00	3.402504e-01
5.100000e+00	4.727317e-01
5.250000e+00	7.019635e-01
5.400000e+00	1.134300e+00
5.550000e+00	1.970983e+00
5.700000e+00	3.061864e+00
5.850000e+00	2.886340e+00
6.000000e+00	2.048936e+00
6.150000e+00	1.828553e+00
6.300000e+00	2.316511e+00
6.450000e+00	3.069658e+00
6.600000e+00	2.527708e+00
6.750000e+00	1.492242e+00
6.900000e+00	8.940138e-01
7.050000e+00	5.890287e-01
7.200000e+00	4.237265e-01
7.350000e+00	3.278626e-01
7.500000e+00	2.701873e-01
7.650000e+00	2.361851e-01
7.800000e+00	2.192218e-01
7.950000e+00	2.172809e-01
8.100000e+00	2.324049e-01
8.250000e+00	2.725711e-01
8.400000e+00	3.579775e-01
8.550000e+00	5.359518e-01
8.700000e+00	8.798807e-01
8.850000e+00	1.197924e+00
9.000000e+00	9.462636e-01
9.150000e+00	5.938530e-01
9.300000e+00	4.155624e-01
