iter,cost,mean_rel_T12
0,145.3169582439229,14.990615469664013
300,0.35728424816868115,0.0975065851720524
600,0.0620176435571645,0.03850096974751012
900,0.03137685443280994,0.030216073472654863
1200,0.021893764639053095,0.025789573551440802
1500,0.018249098764342206,0.023369899030788472
1800,0.015772305063977754,0.02165382649374173
2100,0.013751286625590936,0.020128855495715
2400,0.0119319848803363,0.01870547655426217
2700,0.010223953844320899,0.01742058751613411
3000,0.008719750354480806,0.016234316904584777
3300,0.007531576753103075,0.015157493055447535
3600,0.00661458648781875,0.01421649419214064
3900,0.005839335497686791,0.013331300419294307
4200,0.005257629630533966,0.012520103870153815
4500,0.004781623735399274,0.011815081578675493
4800,0.004385791415912055,0.011180264354780896
5100,0.004042566606962852,0.010651943430949782
5400,0.0037272861523820634,0.010187075123203323
5700,0.003432885437879225,0.009745839711106253
6000,0.0031570929885859586,0.009325221730740591
6300,0.002898758835344735,0.008917084060891235
6600,0.0026570333870563566,0.008517887491379534
6900,0.002431178266890058,0.008124691958776742
7200,0.0022205157854068335,0.007737587791195694
7500,0.0020244387226070414,0.007358755122621632
7800,0.0018424724921254597,0.006993154917077537
8100,0.0016743313873884226,0.006638342418977757
8400,0.0015198147058772744,0.006311938459979285
8700,0.0013784998007392328,0.005997091036057192
9000,0.0012495256263092384,0.005691687541909221
9300,0.0011316949097431542,0.005404928570407643
9600,0.0010237217449602619,0.005149554048679053
9900,0.0009245394684380107,0.004907067258134075
10200,0.0008332459718131577,0.00468354057038007
10500,0.000748691360881581,0.004459741279820006
10800,0.0006698048568112796,0.004248735547928271
11100,0.0005916035829650338,0.003987859845164502
11400,0.00051338154929905,0.003771640626121034
11700,0.00044606538822702317,0.0035125887216447757
12000,0.0003844927313112218,0.0032563914959978144
12300,0.00032680321839143316,0.00300335248198796
12600,0.00027162124598499604,0.0027366250426049355
12900,0.00021757388719303492,0.002457241213621839
13200,0.00017163111586472775,0.002163221426436034
13500,0.00013666219693365633,0.0019088167581110134
13800,0.0001116427015953283,0.00172013880109733
14100,9.443874705088337e-05,0.0016036742523907052
14400,8.139098526240663e-05,0.0014853857180121277
14700,7.22300860353571e-05,0.0013939557754500329
15000,6.486509141835823e-05,0.0013201738236051838
