iter,cost,mean_rel_alphaD
0,29770.328125,0.9786992028369947
1000,24.63858985900879,0.016016603033675098
2000,4.178110122680664,0.009637366625037697
3000,2.444221019744873,0.007194181473686191
4000,2.03924560546875,0.006331081947397972
5000,1.749026894569397,0.005688350669057453
6000,1.892777919769287,0.005563189476227052
7000,0.4391416013240814,0.0027846487292617675
8000,0.08232444524765015,0.001315609248455375
9000,0.027947992086410522,0.0007986239635117968
10000,0.017379771918058395,0.000620805898501594
11000,0.010029696859419346,0.0004556137830618973
12000,0.1084781289100647,0.001496105482371568
13000,0.016302717849612236,0.0005599861014517442
14000,0.0030623178463429213,0.00024049538524131375
15000,0.002454205881804228,0.00021548121525498084
16000,0.003968545235693455,0.0002911513965709682
17000,0.0020591041538864374,0.00019422985700195215
18000,0.00176108512096107,0.00018308669193045144
19000,0.018239326775074005,0.0006063838134281778
20000,0.0015807785093784332,0.00017056324835107878
21000,0.001618005451746285,0.00017720718186435368
22000,0.005529653746634722,0.00034824835015589343
23000,0.0019615539349615574,0.00018775494345187637
24000,0.001783238840289414,0.00018259934441276356
25000,0.004477925598621368,0.00030440285880223837
26000,0.012469873763620853,0.0005662467155769069
27000,0.0012473760871216655,0.00016093886177721188
28000,0.0020125284790992737,0.00020302089049421078
29000,0.0014768504770472646,0.0001686556836286562
