iter,cost,mean_rel_alphaD
0,24917.7265625,0.8900966949186221
1000,78.04789733886719,0.015857465826176864
2000,17.111738204956055,0.006093439592615822
3000,2.95308256149292,0.0033579022350236493
4000,0.5455539226531982,0.002367825638316928
5000,0.16718105971813202,0.0017204762419419813
6000,0.08231230080127716,0.0012452297513957863
7000,0.05689391493797302,0.001053560278796494
8000,0.03670603409409523,0.0008233876270000356
9000,0.026189180091023445,0.0006972718835897497
10000,0.01894024945795536,0.0005859837807356453
11000,0.011996325105428696,0.00047998189719186104
12000,0.00588558753952384,0.00034328237880076916
13000,0.0036340176593512297,0.0002690986594199477
14000,0.002691931091248989,0.0002341808897610636
15000,0.002192443236708641,0.0002088905250470149
16000,0.0018978349398821592,0.0001903142434463041
17000,0.0015641733771190047,0.00017493954016643324
18000,0.0014681331813335419,0.00016956932724848228
19000,0.0013101171934977174,0.00015387699017571836
20000,0.0010542357340455055,0.00014540473476213362
21000,0.0018655122257769108,0.00018141112669150457
22000,0.0021133425179868937,0.0001988887124364758
23000,0.0007969121797941625,0.00011914901908067626
24000,0.0007097183261066675,0.0001142315174023863
25000,0.0013170531019568443,0.00016105605653364308
26000,0.0006035513360984623,0.00010382359434350123
27000,0.0007129161385819316,0.00011329012187200903
28000,0.00074603600660339,0.00011643419770880598
29000,0.0040192026644945145,0.0002997437590094433
30000,0.0005288036190904677,9.674862155691335e-05
31000,0.0005087961908429861,9.600376939923273e-05
32000,0.0005037306691519916,9.608379711620595e-05
33000,0.000683357531670481,0.00011263767737262467
34000,0.0010901649948209524,0.00015146962982382284
35000,0.0012410570634528995,0.0001635120168823699
36000,0.00859786570072174,0.000444890684600827
37000,0.0004942085361108184,9.859701292843879e-05
38000,0.01603413000702858,0.0005855492173237371
39000,0.0007205408765003085,0.00011437961014308857
40000,0.0005327373510226607,0.00010069603008748135
41000,0.000593939854297787,0.00010486864610785075
42000,0.0004610086907632649,9.186232081804266e-05
43000,0.00040598653140477836,8.631374635252519e-05
44000,0.0002884027489926666,7.017870561856041e-05
45000,0.000347165361745283,7.959322080116993e-05
46000,0.0015649073757231236,0.00016792876618459894
47000,0.004548267461359501,0.0003092558959814737
48000,0.0004158443189226091,8.363560641541992e-05
49000,0.0002327071561012417,6.240052462154965e-05
50000,0.0003139842883683741,7.135373894843287e-05
51000,0.0002700786862988025,6.691529001547094e-05
52000,0.00027620227774605155,6.859263998072999e-05
53000,0.0056700510904192924,0.00033528989075774394
54000,0.00032789577380754054,7.67840332115088e-05
55000,0.0002467742015141994,6.442100698289737e-05
56000,0.0006962913321331143,0.00012102097328342996
57000,0.00028283719439059496,7.2415934316495e-05
58000,0.00021873282094020396,6.816157109633442e-05
59000,0.0009462832822464406,0.00014926913874885702
60000,0.001229431596584618,0.0001465332614481448
61000,0.00015517578867729753,5.334314983006909e-05
62000,0.00042035733349621296,9.584759202192913e-05
