iter,cost,mean_rel_alphaD
0,29222.080078125,0.966729717182472
1000,18.20196533203125,0.014660648237439452
2000,5.566277503967285,0.010389879554234474
3000,2.467975378036499,0.006986111991406668
4000,1.0518678426742554,0.004538776718915074
5000,0.5018775463104248,0.002951741995254516
6000,0.28029048442840576,0.0023527774868992092
7000,0.17614521086215973,0.0018784788519164617
8000,0.08336441218852997,0.001306519745719434
9000,0.054690588265657425,0.0010464874913586864
10000,0.06290746480226517,0.001095784311813243
11000,0.027999158948659897,0.0007575908002464763
12000,0.030593445524573326,0.0008175533561210847
13000,0.02626291662454605,0.0007455063334673043
14000,0.011689946986734867,0.0005078246441401272
15000,0.018397269770503044,0.0006236050342480824
16000,0.008331808261573315,0.000401256286956294
17000,0.005465375259518623,0.0003334899251269783
18000,0.018358180299401283,0.0006143946755407137
19000,0.06851387768983841,0.00116876452487695
20000,0.10908173769712448,0.0014372968382535408
21000,0.003591906512156129,0.00027307849320378055
22000,0.0031874217092990875,0.000262094875101065
23000,0.03208686783909798,0.0007991463342692116
24000,0.002821441739797592,0.00024341911840399498
25000,0.002498554764315486,0.00022985672355952237
26000,0.003157188883051276,0.000263629468259599
27000,0.0064650001004338264,0.0003651161812943916
28000,0.006181154865771532,0.0003678776571297987
29000,0.026595311239361763,0.00079502445793061
