iter,cost,mean_rel_alphaD
0,30278.677734375,0.988041986395952
1000,39.84536361694336,0.024721491944017435
2000,9.16780948638916,0.012957699094990286
3000,6.959133625030518,0.01159516354958368
4000,5.136967658996582,0.009615748856550562
5000,1.3143270015716553,0.005138742843087709
6000,0.8903266787528992,0.004273114356976371
7000,0.6005063056945801,0.0035939547707521105
8000,0.3791847229003906,0.0028557760092325114
9000,0.22513997554779053,0.0022112452776286364
10000,0.1261701136827469,0.001629940998682894
11000,0.07567575573921204,0.0012419145282993734
12000,0.04790840670466423,0.0009709729687376865
13000,0.03140360489487648,0.0007956245718941398
14000,0.04582484811544418,0.0009137775414643499
15000,0.020337937399744987,0.0006134379546438295
16000,0.021032115444540977,0.0006017718246438669
17000,0.040152303874492645,0.0008452426025560572
18000,0.013256901875138283,0.0005134104284244869
19000,0.011238682083785534,0.00047799554849519804
20000,0.02461545169353485,0.0006357312104167192
21000,0.04698094353079796,0.0008445483714701777
22000,0.01716666668653488,0.0005361986877548613
23000,0.005141765344887972,0.00032930634608636244
24000,0.005630183964967728,0.00033710517457947336
25000,0.018527505919337273,0.000540739747131701
26000,0.01146657858043909,0.00043369432712323636
27000,0.003995504695922136,0.0002915134435979975
28000,0.0038962019607424736,0.00028789309006044977
29000,0.004098027944564819,0.00028578398755964296
