iter,cost,mean_rel_alphaD
0,27810.130859375,0.9392849645593484
1000,35.14751434326172,0.009733995454599223
2000,4.7149457931518555,0.004192518127039551
3000,0.6353161334991455,0.002884963682977115
4000,0.28033608198165894,0.002336483447440398
5000,0.13646747171878815,0.0015544165522908696
6000,0.09504149854183197,0.0013341907903118735
7000,0.07376758009195328,0.0011860976108987134
8000,0.05753317102789879,0.001036970558954951
9000,0.045862726867198944,0.0009105683999497203
10000,0.03556468337774277,0.0008112099512489203
11000,0.02793097496032715,0.0007139792653541779
12000,0.021935509517788887,0.0006288683292270044
13000,0.017204808071255684,0.0005488702570194404
14000,0.013450452126562595,0.0004820137561208602
15000,0.021053556352853775,0.0006188656798972476
16000,0.008578556589782238,0.00038726865095480587
17000,0.006807008292526007,0.00034795305421048194
18000,0.006462485995143652,0.00033828706122411654
19000,0.008037744089961052,0.000383231645618514
20000,0.004241032525897026,0.0002742103481079998
21000,0.011505987495183945,0.0004917146929882581
22000,0.002724742516875267,0.00022448250859014027
23000,0.008133672177791595,0.00041529294644823965
24000,0.003038301132619381,0.00023834294661347026
25000,0.002429804066196084,0.0002180849652168304
26000,0.004588956944644451,0.0003121984348776364
27000,0.018829287961125374,0.0006510177483924271
28000,0.0027770705055445433,0.00023421739439131412
29000,0.0014287432422861457,0.00017128428664383614
