iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,215.2752227783203,0.15385718256028005,0.8461427997196256,0.0,0.3611533177766773
1000,0.24760079383850098,0.9432581128016693,0.05674187215277998,0.0,0.003032414124292663
2000,0.1773238182067871,0.9857251260504202,0.014274912027310925,0.0,0.0013898459731980016
3000,0.1531693935394287,0.9931534355790977,0.00684654237965589,0.0,0.0008583729483368001
4000,0.14419236779212952,0.9936893032315323,0.006310709282566186,0.0,0.0007623491959076202
5000,0.13712237775325775,0.9957433754174443,0.004256580859647992,0.0,0.0006215223804134433
6000,0.12397071719169617,0.9961283889217833,0.0038716319721903893,0.0,0.0005606539272743771
7000,0.11498476564884186,0.9960078387900624,0.0039921586788344504,0.0,0.0005386990679524281
8000,0.10751445591449738,0.995546745725986,0.004453262394921092,0.0,0.0005400526398816365
9000,0.10317390412092209,0.9957467510826836,0.004253278254176287,0.0,0.0005164902413443245
10000,0.10011449456214905,0.9927594711374593,0.007240546304868447,0.0,0.0006560005932666043
11000,0.09781619906425476,0.9876154991504089,0.012384532983467934,0.0,0.0007878466169348458
12000,0.09279370307922363,0.9958370267596768,0.004162952540073676,0.0,0.0004738948188874399
13000,0.09165194630622864,0.9850311950363685,0.01496883798855342,0.0,0.0008734610438897778
14000,0.08946245908737183,0.9886363863495391,0.011363652688731194,0.0,0.000844359303246246
15000,0.08754493296146393,0.9953707557104707,0.00462928418286783,0.0,0.0004913180386325514
16000,0.08663557469844818,0.9956948855481109,0.004305082874098192,0.0,0.00048682558615607043
17000,0.08567604422569275,0.9956748461029264,0.004325182091861865,0.0,0.0004885320113379506
18000,0.08473144471645355,0.9957736504197596,0.0042263863329462,0.0,0.0004397718402072507
19000,0.08406884223222733,0.9963000937029541,0.0036998889875233185,0.0,0.000417130115568291
20000,0.08347287774085999,0.9955688112864327,0.004431176859055263,0.0,0.00045468067873131085
21000,0.0876869186758995,0.9494445600481055,0.05055540808890098,0.0,0.0014907117103020607
22000,0.08270592242479324,0.9950918873671795,0.004908082017924075,0.0,0.0004964083436249218
23000,0.08215715736150742,0.9925770025012363,0.0074230017497136785,0.0,0.0005977287088004782
24000,0.08147717267274857,0.9964087284550455,0.0035912347531214563,0.0,0.00041892072031519934
25000,0.08171608299016953,0.9891818255836864,0.010818197922736547,0.0,0.0007034522580839023
26000,0.08105789124965668,0.9949213219912926,0.005078666519109591,0.0,0.0005202085953109885
27000,0.08150622248649597,0.9873161492488742,0.012683860749224377,0.0,0.0007922114937253971
28000,0.07996472716331482,0.9967719165122163,0.003228087855283916,0.0,0.0003849664214513647
29000,0.0796063169836998,0.9969315590253954,0.0030684420713956067,0.0,0.00038611117040924186
