iter,cost,mean_rel_alphaD
0,23855.630859375,0.8639736299884261
1000,37.06507110595703,0.010536364420965923
2000,5.156135082244873,0.004071063909647995
3000,0.5789400339126587,0.002186236161472351
4000,0.13246673345565796,0.001500287087741446
5000,0.08588887006044388,0.0012384677634914249
6000,0.07192303985357285,0.001133056345511565
7000,0.06085483357310295,0.0010529136660469927
8000,0.04607135057449341,0.0009124324676899664
9000,0.03534048795700073,0.0007991144982328956
10000,0.026952657848596573,0.000700923200041716
11000,0.021137939766049385,0.0006230584831318577
12000,0.01519672479480505,0.0005252937411308855
13000,0.009939424693584442,0.00042894001001828
14000,0.03545897454023361,0.0007767073638605515
15000,0.005895613692700863,0.0003400044763405985
16000,0.017951371148228645,0.0005840138278465618
17000,0.002836280968040228,0.00023732887476266397
18000,0.0019500432536005974,0.0002022788139094424
19000,0.0017551073106005788,0.00019299226345150213
20000,0.023902295157313347,0.0006510400938762879
21000,0.0019154082983732224,0.00018511347124203483
22000,0.001350090722553432,0.00016524175628260937
23000,0.0012632934376597404,0.00015872943285371208
24000,0.0011838633799925447,0.0001529076175456096
25000,0.0011223930632695556,0.0001498080451005709
26000,0.001139595522545278,0.00014638946823598254
27000,0.0009920861339196563,0.00013756706300753843
28000,0.0009447108022868633,0.0001329375119840091
29000,0.0009479466825723648,0.00013772368570309887
30000,0.001802941202186048,0.0001936766847580245
31000,0.0008603654569014907,0.00012504029654847727
32000,0.0008632117533124983,0.0001275393659389038
33000,0.001147708622738719,0.00015024905442827914
34000,0.0008096751989796758,0.00012716842046543305
35000,0.001214123098179698,0.00015520082104385617
36000,0.0008294201688840985,0.00012512590835439514
37000,0.0018415446393191814,0.00019787674259344137
38000,0.0007060815114527941,0.00011445933293037127
39000,0.0006954165291972458,0.0001154254815231563
40000,0.0006775602232664824,0.00011238879794419279
41000,0.0006692013121210039,0.00011134373811822067
42000,0.0006588524556718767,0.00011071366631154475
43000,0.0006714804912917316,0.0001118962468705378
44000,0.0006555973668582737,0.00011101357326455361
45000,0.0006604499067179859,0.00011292494483472667
46000,0.0006261934177018702,0.00010842334008562125
47000,0.0006229484570212662,0.00010837529691751047
48000,0.0007855297881178558,0.00012474539921213733
49000,0.0006120907492004335,0.00010698973268973639
50000,0.0006050851661711931,0.00010611956146858451
