dB/dw(f,omega) = -1/pi * Im[S(f,omega)].

Nucleus: Yb 160.
Parametrization of the Lagrangian: DD-PC1.
Ground state deformation beta = +0.220.
Isovector J = 1, K = 1 excitation.
Gamma smearing = 1.000 [MeV].
Fully self-consistent response.

n0f = 16(17) oscillator shells for large(small) spinor component.
Gaussian quadrature mesh: NGH = 48, NGL = 48.
Oscillator basis deformation beta0 = +0.300.
Coulomb included in calculation.  
Pairing included in calculation.  


 omega [MeV]           dB/dw(f,omega) [e^2fm^2/MeV]   S(f,omega) [e^2fm^2/MeV]                  rel. residual error
 0.105000000E+02       0.300150513E+00               -0.361085398E+01 + -0.942950648E+00 i      0.846E-06                         
 0.106000000E+02       0.314997911E+00               -0.365779403E+01 + -0.989595125E+00 i      0.863E-06                         
 0.107000000E+02       0.331061104E+00               -0.370469597E+01 + -0.104005913E+01 i      0.972E-06                         
 0.108000000E+02       0.348339578E+00               -0.375104526E+01 + -0.109434106E+01 i      0.497E-06                         
 0.109000000E+02       0.366791362E+00               -0.379635062E+01 + -0.115230905E+01 i      0.499E-06                         
 0.110000000E+02       0.386332979E+00               -0.384018723E+01 + -0.121370085E+01 i      0.521E-06                         
 0.111000000E+02       0.406854438E+00               -0.388223406E+01 + -0.127817091E+01 i      0.543E-06                         
 0.112000000E+02       0.428232302E+00               -0.392227966E+01 + -0.134533145E+01 i      0.560E-06                         
 0.113000000E+02       0.450338859E+00               -0.396020858E+01 + -0.141478125E+01 i      0.568E-06                         
 0.114000000E+02       0.473043897E+00               -0.399598553E+01 + -0.148611123E+01 i      0.548E-06                         
 0.115000000E+02       0.496211989E+00               -0.402965963E+01 + -0.155889594E+01 i      0.982E-06                         
 0.116000000E+02       0.519702071E+00               -0.406138445E+01 + -0.163269221E+01 i      0.925E-06                         
 0.117000000E+02       0.543377042E+00               -0.409146506E+01 + -0.170706932E+01 i      0.812E-06                         
 0.118000000E+02       0.567124873E+00               -0.412036607E+01 + -0.178167533E+01 i      0.671E-06                         
 0.119000000E+02       0.590880506E+00               -0.414867796E+01 + -0.185630586E+01 i      0.574E-06                         
 0.120000000E+02       0.614635911E+00               -0.417704298E+01 + -0.193093566E+01 i      0.576E-06                         
 0.121000000E+02       0.638431386E+00               -0.420608357E+01 + -0.200569135E+01 i      0.621E-06                         
 0.122000000E+02       0.662334246E+00               -0.423638177E+01 + -0.208078440E+01 i      0.641E-06                         
 0.123000000E+02       0.686422305E+00               -0.426852783E+01 + -0.215645927E+01 i      0.977E-06                         
 0.124000000E+02       0.710789170E+00               -0.430319499E+01 + -0.223301003E+01 i      0.908E-06                         
 0.125000000E+02       0.735569204E+00               -0.434120944E+01 + -0.231085881E+01 i      0.862E-06                         
 0.126000000E+02       0.760980973E+00               -0.438353795E+01 + -0.239069223E+01 i      0.805E-06                         
 0.127000000E+02       0.787365419E+00               -0.443119725E+01 + -0.247358142E+01 i      0.714E-06                         
 0.128000000E+02       0.815205044E+00               -0.448510050E+01 + -0.256104218E+01 i      0.588E-06                         
 0.129000000E+02       0.845116638E+00               -0.454589474E+01 + -0.265501222E+01 i      0.446E-06                         
 0.130000000E+02       0.877824198E+00               -0.461383985E+01 + -0.275776605E+01 i      0.853E-06                         
 0.131000000E+02       0.914127630E+00               -0.468874600E+01 + -0.287181665E+01 i      0.777E-06                         
 0.132000000E+02       0.954876131E+00               -0.476995056E+01 + -0.299983184E+01 i      0.795E-06                         
 0.133000000E+02       0.100095570E+01               -0.485629634E+01 + -0.314459509E+01 i      0.833E-06                         
 0.134000000E+02       0.105327838E+01               -0.494608469E+01 + -0.330897161E+01 i      0.878E-06                         
 0.135000000E+02       0.111276938E+01               -0.503700254E+01 + -0.349586810E+01 i      0.919E-06                         
 0.136000000E+02       0.118034556E+01               -0.512602421E+01 + -0.370816494E+01 i      0.920E-06                         
 0.137000000E+02       0.125688169E+01               -0.520930238E+01 + -0.394861028E+01 i      0.876E-06                         
 0.138000000E+02       0.134316367E+01               -0.528205112E+01 + -0.421967311E+01 i      0.856E-06                         
 0.139000000E+02       0.143982333E+01               -0.533841625E+01 + -0.452333841E+01 i      0.886E-06                         
 0.140000000E+02       0.154724396E+01               -0.537134349E+01 + -0.486081026E+01 i      0.922E-06                         
 0.141000000E+02       0.166542171E+01               -0.537247996E+01 + -0.523207662E+01 i      0.975E-06                         
 0.142000000E+02       0.179376965E+01               -0.533219073E+01 + -0.563529356E+01 i      0.443E-06                         
 0.143000000E+02       0.193086264E+01               -0.523981869E+01 + -0.606598389E+01 i      0.459E-06                         
 0.144000000E+02       0.207414912E+01               -0.508439584E+01 + -0.651613162E+01 i      0.480E-06                         
 0.145000000E+02       0.221971274E+01               -0.485594304E+01 + -0.697343325E+01 i      0.545E-06                         
 0.146000000E+02       0.236220350E+01               -0.454739811E+01 + -0.742108115E+01 i      0.656E-06                         
 0.147000000E+02       0.249509611E+01               -0.415692118E+01 + -0.783857560E+01 i      0.782E-06                         
 0.148000000E+02       0.261138672E+01               -0.368992289E+01 + -0.820391332E+01 i      0.919E-06                         
 0.149000000E+02       0.270468351E+01               -0.315987307E+01 + -0.849701383E+01 i      0.524E-06                         
 0.150000000E+02       0.277040393E+01               -0.258704905E+01 + -0.870348064E+01 i      0.519E-06                         
 0.151000000E+02       0.280664070E+01               -0.199525157E+01 + -0.881732180E+01 i      0.499E-06                         
 0.152000000E+02       0.281429448E+01               -0.140743093E+01 + -0.884136687E+01 i      0.507E-06                         
 0.153000000E+02       0.279642057E+01               -0.841960807E+00 + -0.878521433E+01 i      0.539E-06                         
 0.154000000E+02       0.275710511E+01               -0.310897325E+00 + -0.866170115E+01 i      0.548E-06                         
 0.155000000E+02       0.270037301E+01                0.179472440E+00 + -0.848347200E+01 i      0.497E-06                         
 0.156000000E+02       0.262952611E+01                0.626537843E+00 + -0.826089991E+01 i      0.405E-06                         
 0.157000000E+02       0.254704724E+01                0.102894938E+01 + -0.800178491E+01 i      0.794E-06                         
 0.158000000E+02       0.245494564E+01                0.138498048E+01 + -0.771243919E+01 i      0.517E-06                         
 0.159000000E+02       0.235525740E+01                0.169215948E+01 + -0.739925934E+01 i      0.829E-06                         
