iter,cost,mean_rel_alphaD
0,28340.1640625,0.9520960061771548
1000,36.71723175048828,0.010499881783108584
2000,5.080172061920166,0.0043966588671731826
3000,0.7678362131118774,0.0028634792644497554
4000,0.2940968871116638,0.0021184441865772473
5000,0.18465518951416016,0.0017183590293651874
6000,0.12733756005764008,0.0014695249785143662
7000,0.08356878906488419,0.0012114669300614589
8000,0.055459219962358475,0.0010371685683434125
9000,0.037808433175086975,0.0008807067469780909
10000,0.025921987369656563,0.000709400644819098
11000,0.01880810409784317,0.0006078675669076093
12000,0.014943601563572884,0.0005250892350056435
13000,0.01000470295548439,0.0004424671778817915
14000,0.04706897214055061,0.0010328676678364964
15000,0.012679461389780045,0.0004955224349173487
16000,0.0032161567360162735,0.00024291895268651933
17000,0.0035259935539215803,0.0002533068353848042
18000,0.0021347550209611654,0.00019963363738617423
19000,0.01168493926525116,0.00048210458018887423
20000,0.0016181869432330132,0.00017870646627053894
21000,0.001000867923721671,0.00014888506991884604
22000,0.003975460305809975,0.0002615863353772533
23000,0.0032993804197758436,0.000276785604304809
24000,0.0013564067194238305,0.00016718698950599263
25000,0.004755915142595768,0.00030580082022766097
26000,0.0007186013390310109,0.00012136501268149434
27000,0.0008592426893301308,0.00012687889083900575
28000,0.004710361827164888,0.0003040517174165694
29000,0.0005573958624154329,0.00010342896983013367
