# Re(EQRPA)	Im(Strength)
0.000000e+00	2.001641e-03
1.500000e-01	2.015663e-03
3.000000e-01	2.038036e-03
4.500000e-01	2.050130e-03
6.000000e-01	2.061684e-03
7.500000e-01	2.072771e-03
9.000000e-01	2.096668e-03
1.050000e+00	2.113637e-03
1.200000e+00	2.102360e-03
1.350000e+00	2.110983e-03
1.500000e+00	2.148663e-03
1.650000e+00	2.160443e-03
1.800000e+00	2.172503e-03
1.950000e+00	2.184998e-03
2.100000e+00	2.198068e-03
2.250000e+00	2.211856e-03
2.400000e+00	2.226533e-03
2.550000e+00	2.242298e-03
2.700000e+00	2.259338e-03
2.850000e+00	2.277848e-03
3.000000e+00	2.298061e-03
3.150000e+00	2.318752e-03
3.300000e+00	2.343384e-03
3.450000e+00	2.372012e-03
3.600000e+00	2.402115e-03
3.750000e+00	2.435072e-03
3.900000e+00	2.472653e-03
4.050000e+00	2.515774e-03
4.200000e+00	2.563089e-03
4.350000e+00	2.616305e-03
4.500000e+00	2.675928e-03
4.650000e+00	2.745934e-03
4.800000e+00	2.824112e-03
4.950000e+00	2.912193e-03
5.100000e+00	3.016910e-03
5.250000e+00	3.134311e-03
5.400000e+00	3.274668e-03
5.550000e+00	3.437148e-03
5.700000e+00	3.628873e-03
5.850000e+00	3.857296e-03
6.000000e+00	4.131968e-03
6.150000e+00	4.466450e-03
6.300000e+00	4.880154e-03
6.450000e+00	5.400206e-03
6.600000e+00	6.065986e-03
6.750000e+00	6.942519e-03
6.900000e+00	8.133013e-03
7.050000e+00	9.818401e-03
7.200000e+00	1.233547e-02
7.350000e+00	1.637245e-02
7.500000e+00	2.340375e-02
7.650000e+00	3.595778e-02
7.800000e+00	5.132944e-02
7.950000e+00	5.655065e-02
8.100000e+00	6.726390e-02
8.250000e+00	1.028732e-01
8.400000e+00	1.613918e-01
8.550000e+00	1.599433e-01
8.700000e+00	9.826981e-02
8.850000e+00	5.724810e-02
9.000000e+00	3.701779e-02
9.150000e+00	2.703264e-02
9.300000e+00	2.232025e-02
9.450000e+00	2.107784e-02
9.600000e+00	2.333046e-02
9.750000e+00	3.101208e-02
9.900000e+00	4.744132e-02
1.005000e+01	6.152486e-02
1.020000e+01	4.700671e-02
1.035000e+01	2.874716e-02
1.050000e+01	1.895605e-02
1.065000e+01	1.411117e-02
1.080000e+01	1.168129e-02
1.095000e+01	1.058978e-02
1.110000e+01	1.044567e-02
1.125000e+01	1.123722e-02
1.140000e+01	1.326159e-02
1.155000e+01	1.691786e-02
1.170000e+01	2.362684e-02
1.185000e+01	3.771616e-02
1.200000e+01	6.166177e-02
1.215000e+01	6.956301e-02
1.230000e+01	4.944714e-02
1.245000e+01	3.300399e-02
1.260000e+01	2.142888e-02
1.275000e+01	1.462905e-02
1.290000e+01	1.112439e-02
1.305000e+01	9.477521e-03
1.320000e+01	9.181474e-03
1.335000e+01	1.042721e-02
1.350000e+01	1.338880e-02
1.365000e+01	1.529039e-02
1.380000e+01	1.227331e-02
1.395000e+01	8.316780e-03
1.410000e+01	6.057943e-03
1.425000e+01	4.855908e-03
