# Re(EQRPA)	Im(Strength)
0.000000e+00	2.233578e-02
1.500000e-01	2.468336e-02
3.000000e-01	2.758238e-02
4.500000e-01	3.122555e-02
6.000000e-01	3.591112e-02
7.500000e-01	4.206216e-02
9.000000e-01	5.038070e-02
1.050000e+00	6.198665e-02
1.200000e+00	7.881074e-02
1.350000e+00	1.044061e-01
1.500000e+00	1.457107e-01
1.650000e+00	2.174566e-01
1.800000e+00	3.530293e-01
1.950000e+00	6.239651e-01
2.100000e+00	1.069800e+00
2.250000e+00	1.186082e+00
2.400000e+00	7.519207e-01
2.550000e+00	4.190619e-01
2.700000e+00	2.504071e-01
2.850000e+00	1.632766e-01
3.000000e+00	1.143297e-01
3.150000e+00	8.458908e-02
3.300000e+00	6.531796e-02
3.450000e+00	5.217037e-02
3.600000e+00	4.281507e-02
3.750000e+00	3.592947e-02
3.900000e+00	3.071557e-02
4.050000e+00	2.667125e-02
4.200000e+00	2.347083e-02
4.350000e+00	2.089466e-02
4.500000e+00	1.878708e-02
4.650000e+00	1.704201e-02
4.800000e+00	1.558050e-02
4.950000e+00	1.434505e-02
5.100000e+00	1.329011e-02
5.250000e+00	1.238421e-02
5.400000e+00	1.160201e-02
5.550000e+00	1.092373e-02
5.700000e+00	1.033370e-02
5.850000e+00	9.822275e-03
6.000000e+00	9.378368e-03
6.150000e+00	8.997401e-03
6.300000e+00	8.674073e-03
6.450000e+00	8.410217e-03
6.600000e+00	8.201939e-03
6.750000e+00	8.058217e-03
6.900000e+00	7.987037e-03
7.050000e+00	8.007003e-03
7.200000e+00	8.141613e-03
7.350000e+00	8.445290e-03
7.500000e+00	9.006978e-03
7.650000e+00	9.991339e-03
7.800000e+00	1.173067e-02
7.950000e+00	1.494729e-02
8.100000e+00	2.128877e-02
8.250000e+00	3.400642e-02
8.400000e+00	5.165867e-02
8.550000e+00	4.880999e-02
8.700000e+00	3.080026e-02
8.850000e+00	1.948766e-02
9.000000e+00	1.390269e-02
9.150000e+00	1.111786e-02
9.300000e+00	9.818973e-03
9.450000e+00	9.597285e-03
9.600000e+00	1.041378e-02
9.750000e+00	1.105838e-02
9.900000e+00	9.969507e-03
1.005000e+01	9.263219e-03
1.020000e+01	9.764792e-03
1.035000e+01	1.174769e-02
1.050000e+01	1.628321e-02
1.065000e+01	2.480322e-02
1.080000e+01	3.247305e-02
1.095000e+01	3.140504e-02
1.110000e+01	2.218490e-02
1.125000e+01	1.411143e-02
1.140000e+01	9.820236e-03
1.155000e+01	7.590823e-03
1.170000e+01	6.367986e-03
1.185000e+01	5.683525e-03
1.200000e+01	5.242581e-03
1.215000e+01	4.992259e-03
1.230000e+01	5.037083e-03
1.245000e+01	5.531136e-03
1.260000e+01	6.635501e-03
1.275000e+01	7.210034e-03
