iter,cost,mean_rel_alphaD
0,29112.767578125,0.9689174212917318
1000,13.174540519714355,0.014012005175976542
2000,3.4436991214752197,0.008479691490727252
3000,2.878577470779419,0.007635211544981327
4000,2.550835132598877,0.007195935784318487
5000,1.9767515659332275,0.006205603862859771
6000,1.110551357269287,0.004653583316267083
7000,0.19449396431446075,0.0021451250196212607
8000,0.1111370176076889,0.001573592883906843
9000,0.059457723051309586,0.0011388272983096843
10000,0.03528925031423569,0.0008568301919281501
11000,0.02510141022503376,0.0007420524344321972
12000,0.03468293696641922,0.0008520202095505592
13000,0.02441495470702648,0.000695247333355808
14000,0.013182329013943672,0.000525883639708102
15000,0.009519782848656178,0.0004612826260047056
16000,0.017786620184779167,0.0005954798546778012
17000,0.006722563877701759,0.00038237443254452146
18000,0.021151090040802956,0.0006467878869156166
19000,0.14257124066352844,0.001510311248724205
20000,0.005935203284025192,0.00035034655180613526
21000,0.0057140132412314415,0.0003441294016158233
22000,0.0036006357986479998,0.000274228707363002
23000,0.0030624684877693653,0.0002552394559664395
24000,0.0028159257490187883,0.0002467486225371929
25000,0.0024932348169386387,0.00023218919760432198
26000,0.0025612879544496536,0.00023127848017228108
27000,0.002148805418983102,0.0002159630201637252
28000,0.005881359335035086,0.0003397628379385517
29000,0.007091956213116646,0.0003668191548422874
