iter,cost,mean_rel_alphaD
0,28556.162109375,0.9561108736513887
1000,21.59225845336914,0.0160228014229848
2000,7.049007892608643,0.011917212646441758
3000,4.339793682098389,0.009226196464604068
4000,0.9013916254043579,0.004474857970757625
5000,0.23636789619922638,0.00227175606711964
6000,0.11183007806539536,0.0015818426566952474
7000,0.07273698598146439,0.0012576180726540623
8000,0.05437900125980377,0.0010546646449366328
9000,0.03163011744618416,0.0007999805482332417
10000,0.09485098719596863,0.001411428275609842
11000,0.015232933685183525,0.0005756945641560477
12000,0.015622152015566826,0.0005427475620381892
13000,0.009149681776762009,0.00043608767597254876
14000,0.04660879075527191,0.001011769393192384
15000,0.0167209692299366,0.0005943761367551477
16000,0.06195385381579399,0.0010493508301465911
17000,0.10150999575853348,0.0013735312512004807
18000,0.004279584623873234,0.0002943334638711262
19000,0.0046911160461604595,0.00029774762551311294
20000,0.0036184301134198904,0.00026767381619366556
21000,0.00669041508808732,0.00037608714484356037
22000,0.00852144230157137,0.0004240639695769027
23000,0.005140241701155901,0.0003293787359778714
24000,0.002847063820809126,0.0002394515484937973
25000,0.003130837809294462,0.00024412641175465666
26000,0.014015481807291508,0.0005587515233946035
27000,0.025316819548606873,0.0007607757707916013
28000,0.002415783703327179,0.0002186298661667604
29000,0.002356479177251458,0.00021465527818787956
