iter,cost,strength_frac,alphaD_frac,m1_frac,mean_rel_alphaD
0,214.24835205078125,0.18257797888751354,0.8174220033074614,0.0,0.3784225046130822
1000,0.2036929577589035,0.9813625165266321,0.018637513192592353,0.0,0.0015062721308579947
2000,0.15481868386268616,0.9901877877968828,0.009812200171977918,0.0,0.0009040258788677526
3000,0.1369827687740326,0.9936262871273235,0.006373765138683081,0.0,0.0006763497090367624
4000,0.12570489943027496,0.9928708961318117,0.007129096459387384,0.0,0.0006837490126859466
5000,0.11427514255046844,0.9891397369236036,0.010860256964026666,0.0,0.0008318269333982452
6000,0.1003466472029686,0.9912544264127192,0.008745568946754153,0.0,0.0007009026510346214
7000,0.09043212980031967,0.9933542847656394,0.00664573904982824,0.0,0.0006123823314641266
8000,0.0852239802479744,0.9927098398409802,0.007290176550930453,0.0,0.0006583960933640118
9000,0.08069679886102676,0.9955663132132286,0.004433671639195523,0.0,0.0004678375868243361
10000,0.07661500573158264,0.9959177648123736,0.004082234048012991,0.0,0.00042516096848852804
11000,0.07494218647480011,0.9949303926900146,0.005069642261524253,0.0,0.0004916960345477413
12000,0.07359727472066879,0.9953045431293739,0.004695416139572562,0.0,0.00046685529247628995
13000,0.07256124913692474,0.9941453984112958,0.005854625253208593,0.0,0.000526972090622264
14000,0.07155841588973999,0.9915102523757842,0.008489734609358536,0.0,0.0006454936270911732
15000,0.07060767710208893,0.9942570289006777,0.005742996242957276,0.0,0.0004780103066988286
16000,0.06937675923109055,0.9958822289338095,0.004117810080065802,0.0,0.0003942115594246279
17000,0.06871665269136429,0.9957779432338287,0.004222008059775173,0.0,0.00040088110493571974
18000,0.06820167601108551,0.9933422723537597,0.00665775837093672,0.0,0.0005285690252561358
19000,0.06760258227586746,0.9947393856701933,0.005260606150048521,0.0,0.0004642514836190134
20000,0.06737884879112244,0.9933338390408247,0.0066661626869477485,0.0,0.0005100004416566115
21000,0.07121922820806503,0.9476973407876214,0.05230269844290384,0.0,0.001430050972364558
22000,0.06592662632465363,0.9951641641395026,0.004835889718362005,0.0,0.0004227200434294722
23000,0.06968097388744354,0.9502482886251283,0.04975169800934988,0.0,0.0015042850510429192
24000,0.06533977389335632,0.9956269022764145,0.00437311331338637,0.0,0.00040201942126217617
25000,0.06514936685562134,0.994697856865122,0.005302128392963336,0.0,0.00046508906025295325
26000,0.06470876932144165,0.9951211643345403,0.004878809579008284,0.0,0.0004326951223554295
27000,0.0644499808549881,0.9953457266948197,0.0046543076246802146,0.0,0.0004225986242711871
28000,0.06418044120073318,0.994751544348005,0.005248413479392576,0.0,0.0004507674214659187
29000,0.06396332383155823,0.9926067663038793,0.007393263271647145,0.0,0.0005504815248034882
