iter,cost,mean_rel_alphaD
0,29649.150390625,0.9739675442070523
1000,9.668900489807129,0.011062854461735726
2000,2.250519037246704,0.0067841107002454245
3000,1.7160184383392334,0.005836604337577396
4000,1.3296499252319336,0.004900012183148929
5000,0.4784132242202759,0.0032289358607923272
6000,0.3057231307029724,0.0022372884136002973
7000,0.03999955952167511,0.0009106496203885197
8000,0.13896603882312775,0.0013944119922595058
9000,0.021676504984498024,0.0006545882864281529
10000,0.020694969221949577,0.0006558992642757522
11000,0.02003052644431591,0.0005728504555057118
12000,0.012680165469646454,0.0004767592898068084
13000,0.007293160073459148,0.00038702810427675654
14000,0.010790936648845673,0.0004300256551820818
15000,0.014011613093316555,0.0004947378111246592
16000,0.025856174528598785,0.0007148171513730966
17000,0.0033113593235611916,0.0002605634656414591
18000,0.023987766355276108,0.0006865132169209248
19000,0.0028437073342502117,0.0002302550292603411
20000,0.0020958613604307175,0.0002078327417012702
21000,0.001563974074088037,0.00017775752841770205
22000,0.0012888716300949454,0.00016399226573837993
23000,0.001179883605800569,0.00015629799437553654
24000,0.001205043401569128,0.00015528561318741742
25000,0.004142747260630131,0.0002958560407083259
26000,0.001853771274909377,0.00019819972735701823
27000,0.0015381025150418282,0.00018335012031572124
28000,0.0014172254595905542,0.00017853144340645985
29000,0.002799566835165024,0.00023497030845418516
