iter,cost,mean_rel_alphaD
0,27850.822265625,0.9375316776822703
1000,24.799556732177734,0.010832343995652867
2000,2.2069036960601807,0.004603259898731127
3000,0.6473644375801086,0.0030892240930789116
4000,0.30370888113975525,0.002227895045022421
5000,0.21255342662334442,0.0019016183662238224
6000,0.1610730141401291,0.0016596790097905116
7000,0.12066734582185745,0.0014447079962458872
8000,0.08896144479513168,0.0012274087888671245
9000,0.06467305123806,0.0010216595619762562
10000,0.04649350047111511,0.0008568063328220371
11000,0.03793687745928764,0.0007795945797650707
12000,0.02319887839257717,0.000624036199395701
13000,0.01885896734893322,0.0005750558572774047
14000,0.018263859674334526,0.0005737406007940138
15000,0.026828037574887276,0.0007261803220482139
16000,0.010610061697661877,0.000447599604626697
17000,0.009215505793690681,0.0004167748663210483
18000,0.006972639821469784,0.0003704303314773099
19000,0.0055490946397185326,0.0003335084625853968
20000,0.006743654143065214,0.0003658421699034821
21000,0.004258443601429462,0.0002981284808712674
22000,0.004059904254972935,0.00028654976449626917
23000,0.008601055480539799,0.00042602742698507755
24000,0.002667804015800357,0.0002393123263123499
25000,0.002376960590481758,0.00022977264810233636
26000,0.002208554884418845,0.0002228994162985068
27000,0.0036848033778369427,0.00028137980578865304
28000,0.004446325358003378,0.0003092160822821694
29000,0.001815668772906065,0.00020276462044364392
